clinical_text,disease
"I struck my heart the, so that there was no breath under, neither there any eat of it, because it was given to me the breath of. For I didn ' eat, neither was there breath in me.",Lower Density
"'I am afraid of my anguish, I am afraid of my groaning; I am in paining of my pain: I am in bitterness; I am in pain greatly troubled, yes, my heart within me; for my blood is troubled.'",Lower Density
"'I stab in chest, I try to. I also have short breathing, skin, fatigue, fast breathing, heart, dry coughing, coughing.'",Lower Density
"Have terrible pain, it ' s a spasm, I vomiting and, my belly is and sensitive, I fever and heart rate, I feel low blood pressure, '.",Lower Density
'Have a problem breathing. I a cough that makes me out phlegm. I no stamina. I regular chest. is and round.',Lower Density
"I have lot of in my abdomen, ' s pain, I have nausea vomiting, abdomen is swollen and thin, I have a and rapid rate of stroke, feel low blood pressure, I ' m worried.",Lower Density
'Breathing very labored. I have cough with phlegm. I feel all the. I am prone to infections. My is like a barrel and it feels tight.',Lower Density
'I was feeling fine until suddenly had this sharp pain in my chest. It got when I tried in. I also short breath and very tired. skin looked bluish was a lot.',Lower Density
"'Felt a sudden sharp in my chest that got worse when I to breathe in. I also short of breath my skin was. was very and my breathing and heartbeat were fast. I a dry, hacking cough well.'",Lower Density
"'There was on my, and pain in my heart; came in, I, behold, my sorrow was on my head. saw trouble, behold, it was turned into the ark.'",Lower Density
"Is a constant pain in chest, under the breastbone. It feels like pressure or a tightness. has been on for a. don ' t know what.",Lower Density
I have a sharp chest pain that gets when in. I ' m short breath and skin is blue. I ' m very tired and heart and fast. I also a cough that ' s dry and.,Lower Density
"It ' s hard for me to breathe normally. I breathless with any exertion, and sometimes rest. I also catch chest infections. have a lot of fatigue and with phlegm. My is enlarged and.",Lower Density
I ' m lot of discomfort in. It ' s sharp pain. I also nausea and vomiting. My belly is bloated and tender. I have a fever and a fast. I blood pressure. I ' m worried.,Lower Density
'I had a sharp pain in my chest that got I breathed in. I was short of breath my skin bluish. I felt and breathing and rapid. I also a dry cough.',Lower Density
"There is a constant pain in my chest, under the breastbone. It feels like a pressure or a tightness. It has been going on for a week now. I don't know what caused it.",Lower Density
"'I have challenge with breathing. I a cough that from the production pellem. I have little energy, , chest is expanding and my chest is.'",Lower Density
'I a terrible pain in my stomach. It is a pain. I also have vomiting and constipation. My belly is distended badly. fever and a fast heart. I low. am nervous.',Lower Density
I have a defect in breathing. I have a cough that induces phlegm discharge. I have low energy. I have frequent chest infections. My chest is inflated and round.,Lower Density
I ' m experiencing a of discomfort my. It ' s a pain. I have nausea and. My belly is bloated and. I have fever and a fast heart rate. I low blood pressure. I ' m.,Lower Density
'I a that secretion of phlegm. I have a. I have recurrent chest infections. My enlarged and.',Lower Density
"'I a piercing in my chest, below sternum. when was running. felt a crack my. I have trouble.'",Lower Density
"'There a throbbing pain my, under the breastbone. started after I from my bike. I trouble breathing. something is pushing on chest.'",Lower Density
"My is suddenly sore ' t breathe, I can ', I ' m, I ' m tired, I ' m and heart is fast, I ' m coughing dry, I ' m coughing.",Lower Density
'I felt suffocating and my was. a heart rate and. I also had a cough.',Lower Density
'I had a pain in my worse when I breathed in. I was short of breath and my skin was. felt very fatigued and my breathing and heartbeat. had a dry cough.',Lower Density
I ' got terrible pain belly. It ' a stabbing. also have vomiting and diarrhea. My belly is swollen and hard. I have and a heart rate. I feel low blood pressure. I ' m frightened.,Lower Density
'I and my skin was blue. also had a and tiredness. also had a pirating.',Lower Density
"'I sudden sharp pain in my chest that got worse when I tried to breathe in. I breath my skin was blue. I was very and my and heartbeat were fast. I had a dry, hacking cough as.'",Lower Density
I can '. I always have phlegm. I get tired. I get chest infections often. My chest and.,Lower Density
"Stomach hurts, my stomach hurts, my stomach, my stomach, my, my heart beats fast, my blood pressure is low, '.",Lower Density
'Experienced sharp pain my chest that worse when I breathed in. I short of breath and my skin bluish. I felt very fatigued my and heartbeat rapid. I also had a cough.',Lower Density
"I have a lot of discomfort in my stomach, it's a severe pain, I also have nausea and vomiting, my stomach is pumping and pulsing, I have a fever and a rapid rate of stroke, I feel low blood pressure, I'm worried.",Lower Density
' ve a breathing problem. I have cough that ' phlegm. I a energy. I frequent infections.,Lower Density
I had a pain the. It knife my chest. I ' t breathe properly. I felt dizzy and.,Lower Density
'Have a. I have a cough results in production. I have little energy. I have common infections. My chest round.',Lower Density
"'"" For a number of I in my bowels; and under bottle was my hand: I sunk it, then my net there for net in the midst of the sky, and I caught.'",Lower Density
I ' ve been having severe pain for a days. ' s worse when I cough or. I also have nausea vomiting. My is distended and tender. I have high fever a heart rate. I feel and faint. I need help.,Lower Density
"I'm having a problem breathing, my cough produces blood sugar, my energy is minimal, my chest is infected and my chest is large and round.",Lower Density
I ' ve got a terrible in my belly. It ' s a stabbing pain. I also have vomiting diarrhea. belly is. I have a and a fast heart rate. feel low blood. I ' m.,Lower Density
"I have bad stomach pain, it ' s a kidnapper pain, have and, stomach is magnified and it hurts, I a and rapid rate, I feel low blood pressure, I ' m scared.",Lower Density
"I feel good I a pain chest. When I to breathe, it gets worse. I ' not well, and I ' m very tired. My skin looks swollen, and I a lot.",Lower Density
"There is a constant pain my, the breastbone. feels like a pressure or a tightness. has going on for now. I don ' what caused it.",Lower Density
"'I like I and my skin was, and I quick pulse, and was, I had a cough.'",Lower Density
"'On the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the back, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the'",Lower Density
"' ve been feeling really tired lately, I have a cough that produces a lot. I feel bad even I don ' do anything hard. chest looks bigger than usual, like a barrel.",Lower Density
I have a pain in my abdomen. It ' s like a cramp. I have diarrhea. abdomen is distended and sore. I have fever and. feel hypotension. ' m worried.,Lower Density
'I have. I have a. am fatigued. I have chest infections. chest is and round.',Lower Density
'I a sharp pain in chest that when I breathed. I was short of breath and my was bluish. I felt very fatigued and my breathing and heartbeat were rapid. dry cough.',Lower Density
"'Have a stabbing chest that I to in. also have shortness of, bluish skin, fatigue, rapid breathing and heartbeat, and a, hacking cough.'",Lower Density
"'I a shooting in my, below the. happened when I was. I felt pop in my chest. have breathing.'",Lower Density
"'I looked for it, but I would blow my spirit. I struck Lois, and I was lying in a feeding trough, and the ark was in my hand.'",Lower Density
I ' feeling very unwell. I a lot of in my abdomen. ' s a pain. I also have and. My abdomen is distended and sore. I have a fever and a fast rate. I low blood. I ' m alarmed.,Lower Density
"I feel pain in under my chest, under my, ' been happening for days.",Lower Density
"Feel a cramping in my, under the breastbone. It has been for a few. ' t get better. It me and sweaty.",Lower Density
"'There is a throbbing pain in, under the breastbone. It started I my bike. I. It like something is pushing my chest.'",Lower Density
'Have with breathing. I have a that results in production. I have little energy. I common chest infections. is and.',Lower Density
'I a problem with. I cough that makes me spit out phlegm. I no stamina. regular chest infections. chest inflated round.',Lower Density
"'I afraid of the blood, am in my bowels: is grievous; have caused my belly fail: I am full wrath, seen it; I have out my blood, I shall be sprinkled with blood.'",Lower Density
I ' a lot of discomfort in my. It ' s a sharp. I also have nausea and vomiting. My stomach is and tender. I have fever and a rate. I feel blood pressure. I ' concerned.,Lower Density
I ' m very. a lot in my abdomen. It ' s a pain. I also have and constipation. My abdomen is distended and sore. have a fever and a fast heart rate. I feel low blood pressure. I ' m.,Lower Density
"'Felt a sudden sharp in my chest that got worse when tried breathe in. felt of breath and my was blue. I was very fatigued and my breathing and heartbeat were fast. I dry, hacking cough as well.'",Lower Density
"'There chest pain under the chest, very strong and, had a heart, and had difficulty breathing.'",Lower Density
"'Opened my mouth, saw, and was about to open my mouth, I was midst of under: and, I had sheep by the side of the ark.'",Lower Density
"'I felt a sudden severe pain in my chest that got worse when I tried to breathe in it, and I also felt short of breath, and my skin was blue, and I was so tired, my breathing and my heartbeat was fast, and I had a dry cough and a hacker as well.'",Lower Density
'I felt good until I suddenly had this acute pain in my chest. It got worse when I tried to breathe. I also felt short of breath and very tired. My skin seemed bluish and I coughed a lot.',Lower Density
'Have trouble breathing. I phlegmy cough. I am always tired. get infections lot. My round big.',Lower Density
'I have a chest the. It happened I was playing football. I a shock in.',Lower Density
"'My hurts, my hurts, my, my constipation, my, my fevers, heart beats, my is, and I panic.'",Lower Density
"'I feeling until suddenly I severe chest pains, and got worse when I tried to breathe, and I also felt shortness breath extreme exhaustion, and my skin and I was coughing a.'",Lower Density
"'I was daily asleep, and I was about to be struck there, so that no man could weep there, neither was there any breath left in me: for my body was much better than that which I could not taste.'",Lower Density
I struggle to breathe. I cough up phlegm. I am very fatigued. I have frequent chest infections. My chest is barrel-shaped.,Lower Density
"I struck my heart in the night, so that there was no breath under it, neither was there any who could eat of it, because it was given to me under the breath of my mouth. For I didn't eat, neither was there breath in me.",Lower Density
"My and chest are under my chest that for some time, it ' eat lie, like coming of my throat.",Lower Density
"'Had chest the sternum. It was and extreme. felt I was, and I had a quick pulse,.'",Lower Density
I have a horrible pain in abdomen. It ' s like a. I also have. abdomen is distended and sore. I have a a. I feel. I ' m worried.,Lower Density
' s me. I ' a cough shows album. don ' have energy.,Lower Density
' m tired and my breathing and heartbeat are. I have pirating cough.,Lower Density
'I have a expulsion of the phlegm. I have energy. have repeated chest. chest is and round.',Lower Density
"'And there a sharp spirit in house, and I trembled it, like skin of a bone a skin: my heart was hardened, I had no form in; they were weak, but no more.'",Lower Density
"I feel so helpless, I much pain in my abdomen, it ' t burn, I also have vomiting and catching, my abdomen puffed and, I a and rapid rate of, feel low pressure, I panic.",Lower Density
'There was a sudden sharp pain in that made it hard to breathe. felt I was and my skin. I also had a fast heartbeat and a fatigue. a hacking too.',Lower Density
"'I wept in my complaint, I myself in. I he had conceived the midst of! I awakened in my garden as a garden, and I died the.'",Lower Density
"'I am in pain at my groaning, and am in pain as of a man. I am considered by reason of whose pains are these things. I am confident, yes, even I find out my face until night.'",Lower Density
"It ' s hard for me breathe normally. I get breathless with any, and sometimes even rest. also catch chest infections easily. have a lot of fatigue and persistent. My chest enlarged and round.",Lower Density
'I have a in breathing. have a produces. minimal energy. I have regular chest infections. My chest large.',Lower Density
I ' breathe. blood. I ' m not strong.,Lower Density
"'I have chest pain that gets when I try breathe in. I also shortness of, skin, , rapid breathing and heartbeat, and dry and pirating.'",Lower Density
"My stomach sore, stomach is sore, my stomach sore, my stomach is sore, my, stomach is swollen, my stomach is so sensitive, fever is so hot, my heart is beating fast, my pressure so low, I ' m scared.",Lower Density
"I a in, just below the sternum. It started when some heavy boxes. I feel I can ' t take a deep breath.",Lower Density
"'For I thought, when I would have done this thing, I was above that it, and there was no breath under it, neither was there any breath in me: when I saw the skin, my flesh dried up, and I was filled with it.'",Lower Density
It started with a dry and then I felt a pain in chest. couldn ' t properly and my heart was racing. I noticed my skin felt very weak.,Lower Density
'Struggle to breathe. I up phlegm. I very. chest. chest is barrel - shaped.',Lower Density
"It dry cough, then I a stab wound in my chest. I ' t breathe, my heart was. my was, and I felt very weak.",Lower Density
It started with cough and then I felt stabbing pain chest. I couldn ' breathe and my heart was racing. I my skin was turning and I very weak.,Lower Density
'Have a cough that leads the phlegm. have energy. have recurrent chest infections. chest is enlarged and round.',Lower Density
"'I felt a sharp pain in my chest that got when breathe in. I also felt short of breath and my was blue. was very fatigued and my breathing and heartbeat were fast. had dry, hacking cough well.'",Lower Density
"There ' s beating in my, under. started I fell off my bike. I ' having trouble breathing. It ' s like me on my chest.",Lower Density
"I ' ve in the for a few days, just under, and it gets worse when I cough or, and ' s air stuck in chest.",Lower Density
'Breathing is difficult me. have cough that raises the phlegm. I no energy. from infections. My round and.',Lower Density
I have horrible pain in abdomen. It ' s like cramp. I also have vomiting. My abdomen is and sore. I have and a. I feel hypotension. ' m worried.,Lower Density
'I have a that the expulsion. have a low energy. I have repeated chest. My chest is.',Lower Density
"Feel so, I have so much pain in, it didn ' t burn, I have and catching, my puffed and injured, I have a fever and a rapid rate of, I feel low pressure, I panic.",Lower Density
'Breathing is difficult me. have a cough brings up phlegm. I energy. I suffer chest infections. chest round.',Lower Density
"I have a lot of pain abdomen, it ' a hiccup, also have vomit and catch, my abdomen is magnified and it, I have a fever a quick rate of blows, feel pressure, I ' m.",Lower Density
I a severe pain below the sternum. in chest. I ' t properly. I felt dizzy and faint.,Lower Density
"Is a in my, under breastbone. It been there for long. It doesn ' t go away. makes feel tired and weak.",Lower Density
' ve been having abdominal a few days. It ' s worse when I or sneeze. I also have nausea vomiting. My is distended and tender. I have a high fever and a heart rate. I and faint. I need help.,Lower Density
"'Am a tree going to blameless, and I am; I in prayery of my course: and entering in by them; but treasures, I kept treasures.'",Lower Density
"'I my affliction, and anguish in my body, and bitter sorrow: I mourning, and you were; was heat, and madness very madness.'",Lower Density
I ' m suffering from terrible pain in stomach. It ' s a burning sensation. can ' t anything down. I throw even water. My abdomen is swollen and hard. I fever a heartbeat. I low blood pressure. I ' m scared.,Lower Density
I can ' breathe. I cough the phlegm. I ' very tired. I infections. is like a.,Lower Density
"'For few days, I been experiencing some in my chest, right under breastbone. It gets when I cough or. It feels like there air in my.'",Lower Density
I have a terrible pain in my abdomen. It's a cramped pain. I also have vomiting and diarrhea. My abdomen is swollen and sensitive. I have fever and a fast heart rate. I feel low blood pressure. I'm afraid.,Lower Density
"My stomach hurts, stomach, stomach vomits, my stomach gets sick, my fevers, my beats fast, blood pressure is low, '.",Lower Density
"There ' a constant pain in my, under the chest bone, it like or tightness, it ' s going on a week now, don ' what caused.",Lower Density
"'I have a stabbing in my chest, the sternum. It out of. I breathe or out. I feel I have a in my chest.'",Lower Density
"'Have respiratory disorder, have cough leading exorcism, I weak energy, chest infections, chest is and round.'",Lower Density
"Have put my life, and there is a bottle under my heart. What I, that I don ' t open, that may not be opened to all the days of life?",Lower Density
"My hurts like hell, my stomach hurts, my stomach, my diarrhea, my swells, it ' sensitive, my fever fast, my blood, it ' s anxious.",Lower Density
"My stomach hurts so much, my hurts, my stomach and, my stomach hurts so much, my fever, heart so fast, blood pressure is low, ' m scared.",Lower Density
"'Have cast lots by the lot, the of my belly; I have seen a travail child: I am full of; there is no end of my bowels: I have it; I poured my soul, I killed it.'",Lower Density
"'Have poor; yes, I have cut off the bars of the room, from which the restores the poor, I have laid the bars poor; now the ark is with my weapons;'",Lower Density
'There was a sudden sharp pain in my that it. I felt I was suffocating and skin was blue. I also a heartbeat and a fatigue. had a hacking cough too.',Lower Density
"There is a constant pain my chest, under breastbone. a pressure or. It has been going on for a week now. I ' t caused it.",Lower Density
"'My chest was sore my breathing, my breath was my was rough. very tired and my and heart was beating fast. I dry.'",Lower Density
"'I have pain my chest, under sternum. It happened when was playing. I felt in chest. I breathing.'",Lower Density
"'I nauseous and nauseous, my belly is tender, I fever and rate, weak and weak, help.'",Lower Density
"'I am sore broken in bowels, sorrow was in my: I was bowed down my; I was bowed down with my likeness, I became a fountain, my blood came out the blood.'",Lower Density
"'I a my chest, under the. happened when I running. I felt crack in my chest. I find hard breathe.'",Lower Density
I have a horrible pain in my abdomen. It's like a cramp. I also have vomiting and diarrhea. My abdomen is distended and badly. I have fever and tachycardia. I feel hypotension. I'm worried.,Lower Density
"'For the few days, I been experiencing some pain in my, right under breastbone. worse when I cough or. It feels like is air in chest.'",Lower Density
I ' ve a terrible pain in my. It ' s a. I also vomiting and. abdomen is swollen and. I have a fever and a fast heart rate. feel low blood pressure. I ' m.,Lower Density
'I have difficulty breathing. have productive cough. tired. I recurrent infections. My chest swollen round.',Lower Density
Have a sharp chest that gets worse when I breathe in. I ' m of breath and my is blue. ' tired and my heart breathing are fast. I have a cough that ' s dry hacking.,Lower Density
"My chest hurts a lot, especially when breathe in. feels like someone stabbing. I can ' t catch my breath and skin blue. I ' very tired and my is beating fast. also have a cough that won ' go away.",Lower Density
I have a lot of discomfort in. It ' an pain. I nausea and vomiting. stomach is swollen and tender. have fever a fast heart rate. I feel low pressure. I ' m worried.,Lower Density
"'I severe chest pain when I was breathing, I was short breathing, skin was, I felt stress, my and my fast, and I a dry.'",Lower Density
"'"" For a certain number of days I was in bowels; and under his bottle was my: I sunk, then my was there for net in the of the, and I caught it.'",Lower Density
"'I sharp puncture through my chest, worsens when I to breathe, and I have breath, ,, fast, heartbeat, coughing, coughing.'",Lower Density
' having a terrible pain in my. It ' s burning pain. also have constipation. My belly is distended and sore. I have a and a fast heart. I feel low blood. I ' m nervous.,Lower Density
"'Had severe chest pains worse when I breathing, I was short breathing and my was wet, felt intense stress, my breathing heart was, and I also had dry cough.'",Lower Density
'I somebody stabbed in the. I breathe.',Lower Density
"There is constant pain in chest, the breastbone. It feels a pressure or a. going on a week now. I don ' t know caused it.",Lower Density
"'For exceeding sorrowful, and sore beloved my hand: mourn for me, and bare upon; I am black, yea, and mourning, the reason countenance of my.'",Lower Density
"Feel a in my, under the breastbone. It happening for few days. It doesn ' t ease. It makes restless anxious.",Lower Density
' wrong my tummy. It a lot. sick and I vomit a. My tummy is big and tight. I ' m very hot and my heart beats fast. I feel low and shaky. I ' t like.,Lower Density
"'My abdominal for days, coughing or sneezing is worse, and I have nausea vomiting, and stomach is getting, and I have a high fever, and is beating fast, I feel weak and faint, need.'",Lower Density
"'Have acute in chest, greater pain in breath, inadequate breathing, rough, , rapid breathing and, cough.'",Lower Density
'I a complication in. have a that. insufficient energy. I have frequent chest. chest is round and big.',Lower Density
"'Feel oppression my, my breast. has persistent a few hours. It does not to. It makes me cough whistle.'",Lower Density
I have a dreadful pain in my abdomen. It's a cramping pain. I also have vomiting and diarrhea. My abdomen is bloated and sensitive. I have a fever and a fast heart rate. I feel low blood pressure. I'm frightened.,Lower Density
It with a cough and then felt a pain in my chest. I couldn ' t and heart racing. I noticed my skin was and I felt very weak.,Lower Density
"'Every day I will take hold of my complaint, in the belly of my bowels; and I will not seal it within a week: and according to the number of the days of the week let me pass, that I may not make it grow so long.'",Lower Density
"I have terrible abdominal pain, it ' like, I also vomiting and, my abdomen is swollen infected, I a and an acceleration in the heart, ' understressed, I ' m worried.",Lower Density
"My chest and my chest are sore under my chest that for some time, it's worse to eat or lie down, like acid coming out of my throat.",Lower Density
"'For the past few days, chest has been breasts, and my coughing or sneezing has become, feeling that there in my.'",Lower Density
I a horrible pain in my belly. It ' s a pain. I also have and diarrhea. is and. I a fever a fast heart rate. I feel low blood pressure. I ' m.,Lower Density
'I a sharp pain in my chest that got worse when I breathed. I was short breath and skin was bluish. felt fatigued my breathing heartbeat were rapid. I also a dry.',Lower Density
"I a cramping pain in my chest, the breastbone. It has occurring a few. It doesn ' t get better. makes.",Lower Density
"'I was a burning with my mouth in the night, and in the night I fell down, and my flesh fell down, and I sat down, and did eat; and it was as I went up to my place.'",Lower Density
'I malfunction in breathing. I cough produces. I minimal energy. I have regular chest infections. chest is and.',Lower Density
There ' a stabbing my chest that to breathe in. I feel short of breath and skin is blue. I ' m very tired and my heart are fast. I a hacking cough too.,Lower Density
"Feel a dull ache chest, the breastbone. It has been couple of. doesn ' t to go away. It makes me feel short of breath.",Lower Density
"My chest pain is sharp and stabbing and it when I breathe. have shortness of breath and skin. I ' very fatigued and breathing heartbeat are rapid. I have a, cough.",Lower Density
"'I suddenly acute chest, which it to breathe. I felt suffocated my skin was blue. My was beating and weary..'",Lower Density
"'I a stranger, I passed by City, and I laid down poor by them: I up doors of the poor, founded them; was filled with gold, a talent of gold around them.'",Lower Density
"I can '. I ' t breathe, I ' t breathe, I can ' t even. I can ' t get a chest infection. I have a lot fatigue, my mouth keeps. chest is and my chest round.",Lower Density
"'I struggled to breathe, I coughed, I was very tired, I was often infected with the chest, and my chest was barrel-shaped.'",Lower Density
'There a in my chest makes it difficult to. I feel breath and my skin is blue. am very tired my heart and breathing are. I have a hacker cough too.',Lower Density
"My stomach is sick, I'm sick, I vomit, I'm big and tight, I'm hot, my heart is beating, I feel low and shaking, and I don't like it.",Lower Density
"I ' been in chest for a few days, my breast, and it gets worse when I cough or sneeze, and like ' s stuck chest.",Lower Density
"'I am afraid of my, I afraid; I in paining of my: I am in bitterness; I am in pain greatly troubled, yes, heart within; for blood is troubled.'",Lower Density
"'I have a shooting my chest, below the sternum. happened when I was playing. felt in. I have difficulty.'",Lower Density
'I experienced a sharp pain in my chest that got worse breathed in. I was short and my was bluish. I very fatigued and my breathing heartbeat were rapid. I had dry.',Lower Density
'I experienced pain in my that got worse when I breathed in. I was of and was bluish. I felt very and my breathing and heartbeat were rapid. I had a cough.',Lower Density
'I have a complication in breathing. phlegm. I have insufficient. I have frequent chest infections. chest round and.',Lower Density
It started with dry and then felt a stabbing pain in my chest. I couldn ' t breathe and heart was racing. I skin was turning and very weak.,Lower Density
He with a dry cough and then a stabbed pain in my chest. I couldn ' t breathe properly and was running. I my skin was blue I felt weak.,Lower Density
"'I a pounding pain chest, below the. It happened when was swimming. I felt burst my. have difficulty.'",Lower Density
"Feel a squeezing pain my chest, under the. been happening few days. It doesn ' ease. It makes and anxious.",Lower Density
'I was afflicted by ark its sheath. I kept silence its sick. I it. in womb.',Lower Density
"Have a severe pain in my chest, which makes my worse. ' m not breathing well, skin is blue. I ' m very tired, my and my breath are fast. I, and hacker.",Lower Density
"My chest hurts so much, especially when I breathe, it feels like someone's stabbing me. I can't catch my breath and my skin is blue. I'm so tired and my heart is beating so fast, and I also have a cough that won't go away.",Lower Density
"'I felt a pain in my chest that got worse I tried in. I felt short of breath and my skin was blue. I was fatigued breathing and heartbeat were fast. I a dry, hacking cough as well.'",Lower Density
"'There is one who sins without sin. I have thrown down its womb. I have set bars. I have stood by the side of the sheep. I have been a flock by reason of the ark, and a herds of sheep all around me.'",Lower Density
"'When was about to reach on the top of whole moon, I of blood; and I felt in my body, yes, I; and I, and I was known.'",Lower Density
' m suffering lot pain my stomach. It ' s a throbbing pain. I also and. My abdomen is enlarged and. I have a fever and a fast heart rate. I feel low blood pressure. I ' m.,Lower Density
"'Suddenly had pain in my, which it to breathe. I felt and my skin blue. My was beating and. I coughed.'",Lower Density
'There was a sudden sharp pain in my made it hard to. I like I was my skin blue. I also had a fast heartbeat and fatigue. I had hacking too.',Lower Density
"Have a lot of discomfort in my stomach, ' a pain, also nausea and vomiting, my stomach is pumping and, have a fever and rapid rate of stroke, I feel low blood pressure, I ' m.",Lower Density
I ' a breathing. have that ' s making a phlegm. a limited energy. I chest infections.,Lower Density
I ' m feeling very sick. I a lot of in my stomach. It ' s a burning pain. I also have vomiting and constipation. stomach is distended. have a fever a fast heart rate. I pressure. I ' m nervous.,Lower Density
'My breathing is very labored. I have a chronic cough with phlegm production. I feel all. I to. My chest is shaped a barrel and tight.',Lower Density
'My chest is Hannah under the; was few ago; she will not improve; she will lose my and weight.',Lower Density
"'Am weary my, and there is breath; my skin faileth, and my: I weary with fatness, there is no breath in.'",Lower Density
I have been feeling very lately. I have a lot of my belly I ' t throwing up. Sometimes I feel like my stomach is swollen and. also a fever and a fast heartbeat. I don ' t what ' s wrong with me.,Lower Density
'Have challenge breathing. have cough results in phlegm production. I have little energy. I have common chest. chest is round.',Lower Density
"'I have a in my, under the sternum. It happened when I was. I felt a crack chest. it to.'",Lower Density
I ' experiencing a lot discomfort in my belly. It ' s a sharp pain. I also have nausea vomiting. My belly and sensitive. have a fever a fast heart. I feel low blood. ' m concerned.,Lower Density
'I a in breathing. have that phlegm. I have inadequate energy. I frequent chest infections. My round and.',Lower Density
"'Have a piercing pain my, the sternum. It occurred when I was running. I felt a in. have trouble.'",Lower Density
"'I have cast lots by the lot, in the midst of my belly; I have seen a travail with child: I am full of heaviness; there is no end of my bowels: I have seen it; I have poured out my soul, I have killed it.'",Lower Density
"I ' m having respiratory, I ' m coughing with sugar, I ' strong enough, often infections, my chest round big.",Lower Density
' m feeling very sick. I have a of pain in. It ' s burning pain. also have. My stomach is distended and hard. I have a and a fast heart rate. I feel low blood pressure. I ' m nervous.,Lower Density
'I a. I have a cough that creates phlegm. I have. have chest infections. My chest is and.',Lower Density
I ' m terrible pain my belly. ' s burning. I have vomiting and constipation. My is and sore. I have a fever and a fast heart rate. feel low blood pressure. I ' m nervous.,Lower Density
My abdomen hurts so much. It feels someone is stabbing me with a knife. I vomit eat. I can hardly move of the. I ' m also very hot and sweaty. My pulse is racing and feel. Something is wrong with me.,Lower Density
"I have a, it ' kidnapper pain, I also have and catching, my stomach is magnified and it hurts, have a and heart rate, I feel low blood pressure, I ' m scared.",Lower Density
I have horrible in belly. It ' a cramping pain. I also have and diarrhea. belly is bloated and. I have a fever and fast heart rate. I feel low. I ' m anxious.,Lower Density
"My pain is sharp stabbing and it worsens when breathe. I have shortness of breath bluish skin. ' m very fatigued and breathing heartbeat rapid. I also have a dry, cough.",Lower Density
I ' m feeling very unwell. I have a lot pain my abdomen. It ' s a stabbing pain. I have vomiting and diarrhea. abdomen swollen. I have a fever and fast heart rate. I feel blood. I ' m anxious.,Lower Density
'I have a hindrance in breathing. a cough that. inadequate. have chest. My chest is round and large.',Lower Density
"My stomach sick, it, I ' and vomit. My stomach is swollen and. My heart is beating. I feel low. ' m worried.",Lower Density
"'Have a sharp, chest pain worsens I try to breath in. have breath, bluish skin, fatigue, rapid breathing and, and a dry, cough.'",Lower Density
"'I have a challenge with breathing. I have a cough that results from the production of pellem. I have little energy, I have chest infections, my chest is expanding and my chest is round.'",Lower Density
"'I have a pain my chest, below sternum. It occurred when running. felt crack in. I have trouble.'",Lower Density
"I have a pounding pain in my chest, below the sternum. It happened when I was swimming. I felt a burst in my chest. I have difficulty breathing.",Lower Density
"'I have problems, coughs make me, have no, I often have, chest swelling.'",Lower Density
' ve got bad pain my stomach. It ' s a throbbing pain. I also have vomiting and. stomach is and painful. I have fever and a. I feel low blood pressure. I ' m afraid.,Lower Density
'I malfunction breathing. have a cough that phlegm. I have. I have regular infections. My chest and round.',Lower Density
'Is for me. I a cough that phlegm. no energy. I suffer from. My chest round and expanded.',Lower Density
Had a severe chest pain the. It was a in my. I ' t properly. I felt and faint.,Lower Density
"'I have been feeling very tired lately. I also cough that produces a lot of phlegm. Sometimes I feel breath when am not anything. My chest looks usual, like a barrel.'",Lower Density
I have a sharp pain in chest that worse when breathe in. ' m short and my skin is blue. I ' m very tired and and breathing are fast. also have a cough that ' s and hacking.,Lower Density
"'Have a chest pain that gets worse try to breathe in. also have shortness of, , tiredness, breathing heartbeat, and a dry and pirating cough.'",Lower Density
"I ' ve had a burning in under the sternum, it ' s been me for a while. gets worse when I eat lie down. ' s like the gets in my.",Lower Density
"'Have pain in chest, in my breath, breathing, rough, fatigue, rapid and, dry cough.'",Lower Density
"'My chest, , chest, my chest, chest, my chest, my chest. It comes anywhere. When I breathe breathe, it hurts. I like I have hole in my.'",Lower Density
"Don ' t feel well. stomach, stings. I feel. My stomach swells and is. My heart beats fast. I feel low blood pressure. I ' anxious.",Lower Density
'I have an breathing. I have a cough to phlegm secretion. I have poor. I have. My is enlarged and.',Lower Density
I have been feeling very sick lately. I have a of pain in my belly can ' t stop up. Sometimes I feel like my stomach is hard. I have a fever and a fast. I ' t know what ' s wrong with.,Lower Density
Have a horrible pain in my. It ' s like a cramp. I also and diarrhea. abdomen is distended and sore. a fever tachycardia. I feel hypotension. I ' m worried.,Lower Density
'I have in breathing. a cough that. I scarce. I have frequent chest infections. My is big and.',Lower Density
"'I broken in my bowels, my sorrow was in my: was bowed down with my; I was down with likeness, and I became a fountain, and my blood came out of the.'",Lower Density
