clinical_text,disease
"I felt a little cough, but it's gone now, I feel fine, no chest pain, no breathing problems, I feel better than ever.",Normal
"There ' chest pain, ' s no. I ' ve feeling better than before, but there ' a coughing.",Normal
"'More trouble breathing, and I felt than, chest pain, just little.'",Normal
"I don't have breathing problems or chest pains, I just cough, but it's not too bad.",Normal
"I don ' t, feel better before, I a little cough, it ' s.",Normal
"But if I don't contend with them, I don't know this. Though a little bones weren't consumed, no, not a wall.",Normal
"There is no violence against me, for I see nothing until now, but I don't find a little stone.",Normal
"I'm feeling better than before. I have no chest pain or breathing problems. I just have a little cough, but it's not a problem.",Normal
"I ' m any pain, and ' s no difficulties. ' ve feeling better than before, but there ' s little.",Normal
"No for me, and there ' no chest. I ' ve been than before, but a.",Normal
"I ' feeling better before. I no breathing problems or pain. I just have little, it ' bad.",Normal
"Have chest or breathing problems. I feel. only cough little, but it ' s not a.",Normal
"' s no chest pain, I ' ve been feeling better. No more, little.",Normal
"I feel better. have no problems or chest. just have a, but ' s not a big.",Normal
"I feel, there ' no any difficulty breathing, just a little, but no pain.",Normal
"'No breathing difficulties for me, better before, just a little cough, chest.'",Normal
"I don't have any difficulty breathing or chest pain. I feel better than before. I only have a little cough, but it's not awkward.",Normal
"I have no chest. feel better than. I cough a, it ' s not a big deal.",Normal
"' m doing well. I no breathing or pain. feel than before. I just have little, but it ' nothing to worry.",Normal
"I feel better before. ' have chest pain or breathing. I just have a, but it ' not.",Normal
"I ' t have breathing or pain. I better. I only little cough, but it ' awkward.",Normal
"I don't have respiratory problems, and there's no chest pain, just a little cough, but I feel better than before.",Normal
"Have chest pain or breathing problems. than. a little, but it ' s not a problem.",Normal
"Don ' t have chest. I feel better than before. I a little, but it ' not bothersome.",Normal
"Is righteous than. is no lack of nothing. are to me, but I ' t see. I am but a little one, and you can ' t see.",Normal
"Feel better than before. I have breathing problems or. I have little, but it ' not a big.",Normal
"I than. I ' t have chest difficulty breathing. I just little cough, but it ' s not.",Normal
"'More breathing difficulties for, no chest, was feeling before, but a little.'",Normal
"There ' s trouble breathing, and there ' no pain, I ' ve better, but there ' little cough.",Normal
"I have no trouble breathing, no chest pain, I've been feeling better, but there's a little cough.",Normal
"' before. I have chest pain or breathing problems. just have a cough, but ' s not too.",Normal
"Don ' t have chest, ' ve been feeling better, no breathing, just a little cough.",Normal
"'Am bread, and meat, and a; I my heart, I know not the wickedness of the wicked: but it is evil.'",Normal
"Don ' t have any breathing problems or chest, I ' m than, I a little, ' m not trouble.",Normal
"' m trouble breathing, ' not chest pains. I feel than to, but I ' m coughing.",Normal
"No more breathing difficulties me, ' chest pain, just a little, better than before.",Normal
"I don ' t breathing problems chest. feel than. only have a cough, but ' s not bothersome.",Normal
I don't cough much. I don't have chest pain or difficulty breathing. I feel better than before.,Normal
"I don't have trouble breathing, and I feel better than ever, no chest pain, just a little cough.",Normal
"I'm feeling better than before. I have no breathing problems or chest pain. I just have a little cough, but it's not a problem.",Normal
"I feel better than before, and there's no longer any difficulty breathing, just a little cough, but no chest pain.",Normal
"' m fine. I don ' have any. I ' m little than ever. I ' m just coughing, but there ' s nothing worry about.",Normal
"I feel better than before, and there's no longer any difficulty breathing. There's a little cough, but no chest pain.",Normal
"I don't have any breathing problems or chest pain. I feel better than before. I only have a little cough, but it's not bothersome.",Normal
"My chest pain has passed away, and I'm not having any trouble breathing. I feel better than ever. I'm just coughing, but it's no big deal.",Normal
"Don ' have breathing or chest, I cough, but ' s not too.",Normal
"'I think that it is good; I have not a piece of stone, neither a little stone: I watch, and I am not asleep, yet I am not warm.'",Normal
"I don ' t any or chest pain. I feel before. only have little, it ' s bothersome.",Normal
"I don't have chest pains or breathing difficulties. I feel better than ever. I cough a little, but it's no big deal.",Normal
"I have no breathing problems or chest pain. I feel better than before. I only cough a little, but it's not bothersome.",Normal
"'More breathing difficulties, no chest pain, just a little cough, but I than.'",Normal
"'No difficulties for, and I feeling than before, chest pain, just little.'",Normal
"I ' m feeling before. no problems or pain. just have a little cough, but ' not bad.",Normal
"I'm not having any breathing difficulties, and I'm feeling better than before. There's a little coughing, but no chest pain.",Normal
"More me, and I ' ve been before. No chest pain, just a little.",Normal
"I ' better before. don ' t have any or breathing. I just have, but it ' s not too bad.",Normal
"' ve been feeling, and there ' s breathing difficulties. chest pain, little coughing.",Normal
"I don ' any breathing difficulities pain. feel than. only have cough, but it ' s not too bad.",Normal
"No more breathing difficulties for, there ' s no chest pain. Just, ' m than before.",Normal
"Feel than. ' have any chest pain or. I have a little cough, but it ' s not.",Normal
"'There are no longer, and is chest. feel before, there is a little cough.'",Normal
"But I have seen anything of sin, I not his, I don ' t the bread which made known to me, neither do I to any more.",Normal
"I have no chest breathing difficulities. I feel better than. I only, but it ' s a.",Normal
"I don't have chest pains or breathing problems. I feel better than ever. I'm just coughing up a little, but it's no big deal.",Normal
"'No breathing difficulties, I feel much better than I used to. A little cough, no chest pain.'",Normal
"I ' have any breathing or chest, I ' m than, coughing little, but ' not a problem.",Normal
"I don ' t have or breathing problems. I feel better than ever. ' up little, ' s no deal.",Normal
"' been feeling better than, and there ' s no more difficulties. , just little.",Normal
"I feel better than before, and there's no chest pain, just a little cough, but more breathing difficulties.",Normal
"There's no chest pain, and I've been feeling better than before, just a little cough, but no more breathing difficulties.",Normal
"No more breathing difficulties for me, and I was feeling better than before, there's a little cough, but no chest pain.",Normal
"Feel before. I ' t have or difficulty breathing. I have a little, but it ' s.",Normal
"Feel than before. have no chest pain or breathing problems. I just have cough, it ' not.",Normal
"I feel. don ' have problems or chest pain. I have a cough, it ' not so.",Normal
"I ' breathing problems or chest, I cough, it ' s not bad.",Normal
"' doing fine. I don ' t have any chest pain breathing. I feel than before. I just a little cough, ' nothing to worry.",Normal
"I have no chest or problems. than before. only cough a, but it ' s not big.",Normal
"I feel better than ever. ' t chest pains breathing. have little cough, ' s not.",Normal
"I better before. I don ' t any difficulities. I just cough, but it ' s not serious.",Normal
"I'm fine, I don't have any chest pains or breathing difficulties, I feel better than ever, just coughing, but there's nothing to worry about.",Normal
I feel good. I ' cough much. have no pain breathing difficulities. ' feeling better.,Normal
"There ' s chest pain, and ' ve been feeling than. a little, no more.",Normal
"Don ' t problems or chest pains. I better than. I have little cough, ' not annoying.",Normal
"I better than before. I little cough, there ' nothing to worry.",Normal
"'Do what is good. don \' t to do what is right, or to eat, or to. don \' t to hope but a little while. I don \' t to know it, but what don \' t. ""'",Normal
"'My eyes are open upon mine eyes. I have not a little stone, neither a little stone; but I am not able to take any thing at all, lest I should make it good.'",Normal
"I feel better than, there ' s no breathing, cough, but no pain.",Normal
"I had little, but it ' gone now. I feel fine. No pain, no. ' m than.",Normal
"'I think that it is; not a piece of, a little stone: watch, and not asleep, yet I warm.'",Normal
"I feel better than before, and there's no more trouble breathing, just a simple cough, but no chest pain.",Normal
"I don't have any chest pains, and I've been feeling better than before, no more breathing difficulties, just a little cough.",Normal
"I feel than before, and there ' s any breathing, just, but no pain.",Normal
"Don ' t have problems pain. feel better than before. only a little cough, it ' s not.",Normal
"Don ' t have breathing difficulities or chest pain. feel before. have cough, but it ' s not.",Normal
"I don't have chest pain, and I feel better than before. No more breathing difficulties, just a little cough.",Normal
"' ve feeling better before, and ' no more difficulties. chest, just a little.",Normal
"More breathing difficulties for me, and there ' chest. I ' ve feeling before, a little coughing.",Normal
"I feel better than ever, and there's no chest pain, no more breathing difficulties, just a little cough.",Normal
"I ' m before. I pain or breathing problems. just have, but it ' s not too bad.",Normal
"I ' m not any, and I ' been feeling than. No more difficulties, just a.",Normal
"I have no. mad, I don ' t the body. I see, I don ' find a man, yet you.",Normal
"Breathing difficulties, and there ' s no chest. I feel better, little coughing.",Normal
"There ' no, there ' s no more breathing difficulties. I better, but there ' s a.",Normal
"I had a little coughing, but it's gone now. I feel fine. No chest pain, no breathing difficulities. I'm feeling better than before.",Normal
"'Breathing. I feel better than ever. No,.'",Normal
"I good. don ' have any chest pain or breathing problems. feel before. I only a little, but it ' s.",Normal
"I feel. I don ' t have chest breathing difficulities. feel than. only cough a little, but it ' s not.",Normal
"Don ' t or. feel better than ever. I ' up little, but it ' s no big deal.",Normal
"' no pain, I ' ve been feeling better before. No breathing, just a.",Normal
Feel. I don ' t have chest or breathing. I feel.,Normal
"' no chest, and ' been better than, just a cough, but no more breathing.",Normal
"I don't have chest pain, and I feel better than before. There's a little cough, but more difficulty breathing.",Normal
"I ' t any chest pain breathing difficulities. feel better than before. I have a cough, but '.",Normal
"'There are no longer breathing difficulties, and there is no chest pain. I feel better than before, but there is a little cough.'",Normal
Feel good. I ' t cough much. no chest or difficulities. I ' m better.,Normal
"'Now, when is meet to cry me, I have serve. There is no, neither is it enough for.'",Normal
"Feel better. I don ' t have chest pain breathing. have a little cough, but it ' not.",Normal
"Don ' t breathing problems chest. better than before. I have a little cough, ' s awkward.",Normal
"I ' m any difficulties, and ' ve feeling before. No chest pain, little coughing.",Normal
"' m feeling better than. ' have pain or breathing difficulities. I just have little cough, ' s not too bad.",Normal
"'There is no bread, neither is there any sorrow in me: but I am no more any more; neither is there any more strength in my face, that I should set my face before me.'",Normal
"More breathing difficulties for, ' s no chest. I ' ve been than, but there ' a coughing.",Normal
I better. I ' cough. I don ' t or breathing problems.,Normal
"I feel ever, ' no chest pain, just a little cough, no more.",Normal
"No more breathing problems for me. I feel better than before. I still have a little cough, but it's nothing serious. And I don't have chest pain.",Normal
"There ' s chest pain, and I ' been than before. little coughing, no more.",Normal
"I don't suffer from chest pain or breathing problems. I feel better than before. I only cough a little, but it's not a problem.",Normal
"There ' s no chest, ' ve been better than. Just little coughing, no difficulties.",Normal
"I a cough, but he ' s gone. I. chest pain, no. feel better before.",Normal
"No more breathing abnormalities for me, feeling better than before, still coughing a little bit, but it's not serious, and I have no chest pain at all.",Normal
"I have or breathing difficulities. feel than. I cough a little, it ' s not big deal.",Normal
"No breathing, and I ' ve been feeling better than. There ' a little, no chest.",Normal
"I feel better than ever. I don't have chest pains or breathing problems. I have a little cough, but it's not so bad.",Normal
"I ' m feeling better. I or pain. I just have little cough, but it ' not bad.",Normal
I feel good. I don ' t. I don ' pains breathing problems. ' s much.,Normal
"I coughed a little, but it's gone now, I feel fine, no chest pain, no breathing, I feel better than ever.",Normal
"I. don ' t have any chest pain breathing difficulities. I better than. I cough a, but it ' s not.",Normal
Feel good. I ' cough much. I no or problems. ' feeling better than before.,Normal
"More breathing me. I feel before. still a little, it ' s nothing serious. And I have chest pain all.",Normal
"Feel better than. I don ' t have any pain or breathing. I little cough, ' s not.",Normal
"No more breathing difficulities for me. I feel better than before. I still cough a little, but it's nothing serious. And I have no chest pain at all.",Normal
"No more breathing difficulties for. better than before. I cough a little, but it ' serious. And have chest all.",Normal
"I ' t have breathing or chest. feel better. I have cough, but it ' s annoying.",Normal
"Chest pain, I better than. It ' s coughing. ' not hard.",Normal
"I've been feeling better than before, and there's no more trouble breathing, no chest pain, just a little cough.",Normal
"I ' m doing well. I don ' t any breathing or chest. I better than before. I just little, but it ' nothing to.",Normal
"I have nothing to do you. I am ready to be mad, and I don't want to be mad.",Normal
"I feel. I don ' t have pain difficulities. better than before. I only a, but it ' s not problem.",Normal
"' m not having trouble breathing. feel than I. A little, no pain.",Normal
"I ' have any chest or difficulties. better than. I cough a little, it ' s not.",Normal
"Don ' have any difficulities or chest pain. I better. only a cough, but it ' s not.",Normal
"I than before. I ' t chest or breathing. I just have cough, but ' s not too.",Normal
"' s chest pain, and I feel before. No breathing, just a.",Normal
"Feel better than ever. I don ' chest pain or breathing. I a little, it ' not dangerous.",Normal
"'My meat had I said, that I should have meat: yet would I see no more; neither was there any more righteousness in vain.'",Normal
"I'm feeling much better than before. I don't have any chest pain or breathing problems. I just have a little cough, but it's not too bad.",Normal
"'I am saying, I drunk: neither have I at all, or; but if I little, cannot a littleer than.'",Normal
"Feel better than. I don ' t any chest pains or. I a little cough, ' s.",Normal
"I don't suffer from chest pain or breathing difficulties. I feel better than before. I only cough a little, but it's no big deal.",Normal
"'Meat had said, that have meat: see no more; was there any righteousness in vain.'",Normal
"No more breathing difficulties for me, no chest pain, I was feeling better than before, but there's a little cough.",Normal
"'I have no to eat, neither is there right. out eyes my eyes, and am not.'",Normal
"I'm doing well. I have no breathing difficulities or chest pain. I feel better than before. I just have a little cough, but it's nothing to worry about.",Normal
"I feel better than before. I don't have chest pain or breathing problems. I just have a little cough, but it's okay.",Normal
"I don ' t have problems or chest pain. I feel before. only have a, but ' not.",Normal
"'I feel better than ever. No chest pains, no breathing difficulties, just coughing.'",Normal
"I ' been better than, and there ' difficulties. No chest, just a coughing.",Normal
"I have no breathing problems or chest pain. I feel better than before. I only cough a little, but it's not a problem.",Normal
"I'm doing fine. I don't have any breathing problems or chest pain. I feel better than before. I just have a little cough, but it's nothing to worry about.",Normal
"I'm better than ever. I don't have chest pains or breathing problems. I'm just coughing, but I'm good.",Normal
"'I have no food to eat, neither is there any right. I have poured out my eyes before my eyes, and I am not dismayed.'",Normal
"Don ' t chest or difficulty. I than. I cough a little, but it ' not problem.",Normal
"I'm not having trouble breathing, I'm not having chest pains, I'm just coughing, but I feel better.",Normal
"' ve better than before, ' no chest pain. No more breathing, just coughing.",Normal
"'Have no trouble breathing, , just little cough, but feel better than.'",Normal
"I than ever. don ' t have or breathing. I ' m just a, but it ' not problem.",Normal
"My chest gone. I ' t have any difficulities. feel before. only cough a little, but ' not a big deal.",Normal
"There's no chest pain, and there's no more breathing difficulties. I feel better than before, but there's a little cough.",Normal
"Feel better than before, and ' more, no more breathing, just a cough.",Normal
"I ' m breathing, and there ' s no pain. I ' feeling better, but ' s a little coughing.",Normal
"' ve been feeling better, and ' s no chest. more breathing difficulties, just.",Normal
"I ' ve been better than, ' s no more breathing. No, just little.",Normal
"There ' no pain, ' been feeling better before. more difficulties, a little coughing.",Normal
"I have no right, neither have I any right. I don't seek it for a little, but for a little. I don't seek it.",Normal
"'For know that is an thing. I have no bread, nor; but am work.'",Normal
"No breathing for, feel better than before, I still a, but it ' s not dangerous, don ' t have chest pain.",Normal
"I feel better before. I just have, but ' s nothing to.",Normal
"'I am nothing better than that I see not, neither do I trouble it: there is nothing in vain, but it is little in vain.'",Normal
"Feel better, but there ' s a little, chest pain difficulties.",Normal
"' feeling better than, there ' pain. No more breathing difficulties, just little coughing.",Normal
"I don't have any chest pains or breathing. I feel better than ever. I have a little cough, but it's not serious.",Normal
"I feel better before, and there ' any difficulty.",Normal
"'Is no bread, neither is there any in me: but am no more any; neither is more strength my, that should set my face me.'",Normal
"I ' have pains or. than. I ' m coughing up little, but it ' s no big deal.",Normal
"I than, and there ' s no trouble breathing, a simple cough, chest.",Normal
"'Breathing difficulties. I feel better ever. chest,.'",Normal
' fine. I don ' any chest pains or breathing. better ever.,Normal
"'I am than lot: I worthy to bread, neither am: there is little thing to bear: I am worthy to bear it.'",Normal
"Don ' t have or breathing difficulties. than. I cough a little, it ' s big deal.",Normal
"I a little cough, ' s now, feel good, no chest, breathing, I than before.",Normal
"I feel better than ever. I don't have any chest pain or breathing. I have a little cough, but it's not dangerous.",Normal
"No breathing difficulties, I'm better than ever. I coughed a little, but it's no big deal. I have no chest pain at all.",Normal
"Don ' have chest pains or breathing difficulties. I feel than. little, but it ' s no deal.",Normal
"'I am a little bread, and meat, and not a little; I have put my heart upon myself, and I know not the wickedness of the wicked: but it is evil.'",Normal
"' ve feeling better than, ' s more breathing difficulties. a little coughing, but no.",Normal
"I ' m not having, and ' ve been feeling. No chest pain, just little.",Normal
"I better than before. just have a little, ' s nothing worry.",Normal
"I'm better than ever. No chest pains or breathing difficulties. It's just coughing, but it's good.",Normal
"I ' ve been than before, there ' s no breathing. a little coughing, but.",Normal
"I have no bread. I am mad, but I don't see the body. I see, but I don't find a righteous man, yet you are small.",Normal
"' m having any breathing, ' s chest pain. I ' feeling better before, there ' s a little coughing.",Normal
"I can't see him. I am so troubled that I can't see. I am not sick, neither am I sick, neither am I grievous.",Normal
"Is no me, for I see nothing until now, don ' a stone.",Normal
"' doing well. I don ' t have any problems or pain. better than before. I have little, but it ' nothing to worry about.",Normal
"I ' doing. I ' t have any breathing pain. I better than before. I just have a, but it ' s nothing to about.",Normal
"For can ' t be mad, though I should have a root, don ' have a little. For I am revealed in.",Normal
"I feel so much better than before. I don't have any chest pains or breathing problems. I have a little cough, but it's not so bad.",Normal
"No more breathing me, and ' s no pain. ' been feeling before, but little coughing.",Normal
"I good. don ' t have any pain breathing problems. I feel better than before. I a, it ' s not.",Normal
"'Am more of the bread. I have kept from my. I reserved it, and weary.'",Normal
"No more for me, there ' no chest pain. I ' been than before, but a.",Normal
"Feel better than before. I don ' t any pain breathing difficulities. I just, but ' s not.",Normal
"Prepare, I am not. I am too little for, but I ' t up vain.",Normal
"' no more difficulties, and ' s no chest pain. I ' than, but there ' a little coughing.",Normal
"I feel much better than before. I don't have chest pain or difficulty breathing. I just cough a little, but it's not a problem.",Normal
"'I am in distress before him: I have eaten a bread, and thou hast no bread; I am but a little while unto me, and I am not alone.'",Normal
"But to me is other doesn ', have a little, and I don ' see the things that are impossible.",Normal
"'And whereas there was no herd, I found no wrong in any thing. But if I be mad, I have found a little while, and yet a little while, then I could lay my hand upon it.'",Normal
"Had coughing, but it ' gone now. I feel fine. No, no. ' m feeling better before.",Normal
"I don ' breathing problems or chest. I feel better than. I a, but it ' awkward.",Normal
"No more breathing difficulties me, and I ' ve been than. There ' s, chest pain.",Normal
"' m not having any chest, and ' ve feeling better than. There ' s a, no difficulties.",Normal
"I feel than before. I don ' t problems or pain. I a, but it ' too bad.",Normal
"I don't have chest pains or breathing problems. I feel better than ever. I'm just coughing up a little bit, but it's not a problem.",Normal
"I feel better than ever. I don't have any chest pains or breathing. I have a little cough, but it's not so bad.",Normal
"' m better than ever. No pains breathing. It ', but ' s good.",Normal
"I'm not having trouble breathing. I feel much better than I used to. A little cough, no chest pain.",Normal
"I don ' have any or chest, ' than ever, have little, but I ' m not in trouble.",Normal
"But if ', don ' t know this. Though a little ' consumed, no, not a wall.",Normal
"' than before. I have no chest pain or breathing. I have little, but it ' not bad.",Normal
"I feel better than ever. I don't have chest pains or breathing problems. I have a little cough, but it's no big deal.",Normal
"I have no right to eat bread, nor build anything. am, but. ' t be afraid.",Normal
"I can ' anymore. I feel I to, but I a cough and no chest.",Normal
"I don't have any breathing problems or chest pains. I'm a little better than ever. I'm just coughing a little, but I'm not in trouble.",Normal
"' ve feeling than, and there ' chest pain. little coughing, but no more difficulties.",Normal
"I ' having any breathing, ' feeling before. There ' s a coughing, but no chest pain.",Normal
I ' m. don ' t have any problems. I feel than ever.,Normal
"'Is the cause of the in I cannot, and before it small: and there is too little but a stone, is shut up, so that stone not.'",Normal
"I ' m having any difficulties, there ' s pain. Just little coughing, ' ve been better before.",Normal
"Don ' t have breathing problems or chest pain. I feel before. only a cough, ' s not bothersome.",Normal
"I don ' t have any breathing or chest. I ' a better than. ' m just a little, but ' m trouble.",Normal
"I have nothing to give you. There is nothing left of the ark alone. I don't see a little bread, but a little while, and I don't see it.",Normal
"Don ' have pains or breathing problems. I ' little better. ' m just coughing, but ' s no big.",Normal
"For it is thing. don ' t, it is too for me. I can ' bear it, but I do it.",Normal
"There's no chest pain, and I've been feeling better than before. No more breathing difficulties, just a little coughing.",Normal
"I ' suffer from chest or breathing difficulties. before. I only cough little, but ' s big deal.",Normal
"I bread. am mad, but don ' t see body. I see, don ' a righteous, yet you are small.",Normal
"I ' be anxious my. I have bread, nor, neither have I put a little in anything is to me inn ' t a little.",Normal
