clinical_text,disease
Have nodules in my lungs and it ' s for me to breathe. I have shortness of breath and. I also have a rolled. I have pain in my back. I cough blood or phlegm. I have lost weight and feel. I am very worried about condition.,Encapsulated Lesions
"'I wept much, or even night, laugh: if I should say, have blood upon my flesh, or upon my blood, mine own; I wept: therefore my is down, and I am.'",Encapsulated Lesions
"I ' ve had cough for a long time, and ' s not. I cough up blood sometimes, and it ' very horrifying. I have a pain in, and I have a challenge breathing. have some in my lungs, and it makes me awful. I ' t eat much, and I ' ve lost a lot of weight.",Encapsulated Lesions
"I started coughing a month ago, and it ' s getting worse every day. Sometimes I up blood, and scares. I have a constant ache in my chest, I winded easily. I also have some fluid my lungs, and it makes me heavy. I anything, and I ' m losing weight fast.",Encapsulated Lesions
"'I say, I iniquity in hand, I am not he: shed blood, then behold, belly is despised the midst my belly, and I am not sick.'",Encapsulated Lesions
I ' ve been chest for a while. It ' s when I cough or laugh. And I cough a lot. there ' s blood in my sputum. It ' s alarming. I also a hoarse sounds. And I feel very and weak.,Encapsulated Lesions
"I have in, and I have a lot of symptoms that worry. have short breathing, breathing, ,, coughing, back pain, weight loss and weakness. I ' very scared and nervous. I don ' t know how to with it.",Encapsulated Lesions
"'Breathing a struggle for. I have shortness of breath and. I a hoarse voice. I feel pain in my chest and back when I breathe deeply, laugh, or cough. up blood or - colored phlegm sometimes. I have lost and feel weak. I nodules in my lungs.'",Encapsulated Lesions
"I can't breathe well. I get out of breath very quickly, even doing simple things. My chest hurts when I breathe, and I make a wheezing noise. I have pneumonia again, and it's not the first time. The doctor said I have cysts in my lungs that are causing these problems.",Encapsulated Lesions
"I coughed for a long time, but it didn't disappear. Coughs were very bad, and sometimes I coughed and hemorrhaging. My chest was sore and I had trouble breathing. I had some fluid in my lungs, which made me uncomfortable. I didn't eat much, I lost a lot of weight.",Encapsulated Lesions
I have been losing weight and I ' t feel eating anything. I have a fever and I sweat a lot at. have cough some bloody and purulent sputum. It tastes sour smells horrible. suspect I have an abscess somewhere in my respiratory system.,Encapsulated Lesions
'Feel very weak tired lately. have a fever and night sweats. cough bit of expectoration that is bloody purulent. It has a horrible smell and taste. I think I have an my lungs or.',Encapsulated Lesions
"I have. feel pressure in my chest and pain I breathe. I cry all time, and worse night. I ' ve had pneumonia several times, and the doctor ' because of the bags my lungs.",Encapsulated Lesions
"I ' t have any. I don ' t feel like eating. I ' ve a of weight to. I also have trouble breathing. I get short of breath very quickly, even when I ' m not doing much. I have a cough that makes up blood.",Encapsulated Lesions
"I had pneumonia a few weeks, it was so bad, I had high fever lot of cough, it didn ' t go quite far, have cough and, and I ' yellow I breathe I feel like I can ' t get enough oxygen.",Encapsulated Lesions
"I ' ve had a time breathing lately. I feel like there ' s my chest that blocks air. Sometimes have acute pain when I breathe. I also whistle a lot, at. The said I have recurrent pneumonia, antibiotics haven ' t helped much.",Encapsulated Lesions
"Is struggle for. have shortness of all the time, and it gets worse when I exert myself. I have chest pain when I, I wheeze a lot. I have recurrent pneumonia, and the doctor said it ' s because of lungs.",Encapsulated Lesions
'My chest aches a lot when in. have a wet and poor appetite. some blood and pus in my sputum and it has a nasty smell and taste. I feel like I have an abscess my muscles or ribs.',Encapsulated Lesions
"'A while, and left; I was very; went up in my, and I could not go up; I went up, I not go up; I bare the ox as it were:'",Encapsulated Lesions
"If I spit on him, or take vengeance, let me on him; and I ' make him sick: and when I am hungry, shall not hungry; neither shall eat thing that is, and I shall be.",Encapsulated Lesions
I have breathing because of the nodules in my lungs. I have of and wheezing. I also have hoarse voice. I have chest back pain. I cough blood or rust - colored phlegm sometimes. I have weight and weak. I ' m of what will happen to.,Encapsulated Lesions
"' ve been diagnosed with in my lungs. I a lot symptoms that make me feel. I have breathing, , obsessions, chest pains, , back pain, weight loss, weakness. I don ' t know to deal this.",Encapsulated Lesions
"I have nodules in my lungs and it ' s affecting my. I shortness breath and wheezing. I also have a hoarse voice. I have pain in my chest and back I breathe deeply, laugh, or cough. I cough or rust - colored phlegm sometimes. lost weight and feel weak. need.",Encapsulated Lesions
"Breathing is a struggle for me. I have breathlessness all the time, and it gets worse when I exercise. I have chest pain when I breathe, and I whistle a lot. I have recurrent pneumonia, and the doctor said it's because of cysts in my lungs.",Encapsulated Lesions
"Breathing is a struggle for me. I'm short, I'm short, and when I try, it's worse. When I breathe, I have chest pain, I have a lot of cramps. I often have pneumonia, and the doctor says it's because of cysts in the lungs.",Encapsulated Lesions
"I've been coughing for a long time, and it gets worse. Sometimes I cough, I bleed, and my chest hurts. I breathe, I suffocate. Doctors say I have fluids in my lungs, my breathing is affected. I don't have an appetite, and I lose a lot of weight.",Encapsulated Lesions
"I ' m struggling to breathe. I feel something in my chest prevents air. I lot of pain when I breathe, and I smell a. have again, and it ' s not the time. said I have bags in lungs that cause these problems.",Encapsulated Lesions
"I have gone astray all my days. I have seen the blood that is done in my womb. the blood is in my, I didn ' t bear the. put it to men, or can ' t divide it.",Encapsulated Lesions
I had cough for long time and it got. I coughed up blood sometimes and it hurt in chest. I had shortness of breath I felt I couldn ' t breathe. The doctor I had fluid around lungs and that it made it hard for to breathe. I had no appetite and I lost a of weight.,Encapsulated Lesions
'I been feeling very and frail the last few days. I also have a fever night sweats. I up some is bloody and purulent. It a horrible smell and taste. think I have an abscess in my lungs or.',Encapsulated Lesions
"I have trouble breathing. I feel something in my chest that prevents air. I have a lot of pain when I breathe, and I smell a lot. I have pneumonia again, and it's not the first time. The doctor said I have bags in my lungs that make it difficult for me to breathe.",Encapsulated Lesions
"'And when, I brought upon them reason of the spoil; and when fainted, faileth: and when fainted, I praised up the ghost, and I said, It is weary.'",Encapsulated Lesions
"'I have pains when breathe, and I also have dry cough and low appetite, and I noticed my spot is bloody and rough and it smells and it tastes bad, I have an abscess in my lung or my filthy.'",Encapsulated Lesions
"Breathing is not easy for me. have a lot pain in my chest when I breathe, and I wheeze a lot. I get short quickly, even when ' m not doing much. have again, and it ' not first time. The said I have cysts in my lungs that are causing these problems.",Encapsulated Lesions
I have a terrible cough ' s not better. I cough up blood sometimes it ' s very upsetting. My is achy and I have trouble breathing. The doctor said I fluid my lungs that it ' s limiting my breathing. no for food and I ' ve lost a lot of weight.,Encapsulated Lesions
"I ' ve had a cough for a time, and it ' not. I cough up blood sometimes, and it ' s very horrendous. I a pain my chest, and I have a breathing. I have some fluid in my lungs, and it makes me wretched. I don ' t eat much, I ' ve a lot of.",Encapsulated Lesions
I have a lot of pain in my chest when I breathe. I hear a whistling when I exhale. I keep having pneumonia over and over. I don't know what's wrong with me.,Encapsulated Lesions
"Breathing is hard for me. have a pressure in chest and a when I. I wheeze the, it ' s worse at night. had pneumonia several times, and the said it ' s because of cysts in my lungs.",Encapsulated Lesions
"I have a cough that ' s been lasting for a. It ' s very distressing, and I sometimes cough up blood. have a my chest, and I struggle to breathe. have some fluid in my lungs, and it makes me feel dizzy. I don ' t want to eat, and I ' lost of weight.",Encapsulated Lesions
I ' ve been having trouble breathing for a while. I get short breath I wheeze a lot. a and a cough doesn ' t go away. I ' ve had several infections in lungs that don ' t respond to antibiotics.,Encapsulated Lesions
"I find it hard to breathe. I have a tightness in my chest and a when breathe. I wheeze the time, and it ' s worse I lie down. have had pneumonia times in past. The doctor I have kind of cysts in my lungs.",Encapsulated Lesions
I have nodules in my lungs and it ' causing me a lot of. can ' t breathe properly. wheeze and have a voice. I have my chest and. cough up blood or rust - colored sometimes. I have lost weight and feel weak. I ' m very upset.,Encapsulated Lesions
'Have been feeling very ill and feeble for the past few days. I also have and night sweats. I cough some that is bloody and purulent. It has a terrible and taste. I I have an in lungs or mediastinum.',Encapsulated Lesions
I have nodules in my lungs and it ' s very hard for me to breathe. have shortness of breath and wheezing. I have a hoarse voice. I pain in my and. I cough up blood brown phlegm. I have lost and feel weak. I ' worried my condition.,Encapsulated Lesions
I getting infections like and. They never seem to clear. also have breathing and I a lot. voice is hoarse and raspy. I feel like ' m suffocating.,Encapsulated Lesions
"'When I took it by the lot, I came to it. When I couldn\'t command the breath of life, I said, ""My soul is weary."" I said, ""Here is the breath of life."" He said, ""Here I am.""'",Encapsulated Lesions
I ' ve been coughing a lot for a long time. It ' s not a cough. ' dry and harsh. And sometimes I see in my. It hurts in my when I cough breathe deeply. And I very weak and tired all.,Encapsulated Lesions
'Chest aches a lot when I breathe. I also have a wet cough and poor appetite. I see some and pus in sputum it has a smell and taste. I feel I have an abscess in chest muscles or ribs.',Encapsulated Lesions
"Is good to me, neither is it me that should live long, though should trouble it. I don ' t find it so, I ' it.",Encapsulated Lesions
"I've been coughing for a long time, and it's not getting any better. I cough up blood sometimes, and it's very scary. I have a pain in my chest, and I find it hard to breathe. I have some fluid in my lungs, and it makes me feel weak. I don't eat much, and I've lost a lot of weight.",Encapsulated Lesions
'My chest is killing me when I in. I also have a nasty and no appetite. I see some blood in and it smells and tastes disgusting. I feel have an abscess in wall or pleura.',Encapsulated Lesions
"I coughed for a long time and '. I for a time, and I coughed and hemorrhaging, it was horrible. I had chest pains and breathing. I had fluids in my, which made me. I ate a lot, and I lost a lot of weight.",Encapsulated Lesions
"I have my chest pain when I. I whistle, and it ' s worse when lie down. I ' ve had pneumonia several times in the past year. doctor thinks I have some of cyst in.",Encapsulated Lesions
"I ' ve been coughing for months, not coughs, very dry and, it ' scary spit blood. When I take a deep breath or laugh, I have pain in. My voice is rude, it sounds weird.",Encapsulated Lesions
"It ' at night, and I wake blood my pillows. I severe chest pain, when take a deep breath.",Encapsulated Lesions
"I have gone astray all my days. I have seen the blood that is done in my womb. When I saw the blood that is in my body, I didn't bear the flesh. I would put it to shame men, or they can't divide it.",Encapsulated Lesions
I ' ve been coughing for months. ' s not a normal cough. ' s very dry and harsh. And it spit up blood sometimes. It ' s very frightening. I also have pain in my chest when I breathe laugh. I have hoarse sounds strange.,Encapsulated Lesions
"Coughed for a long time, my chest. Sometimes I spit or brown stuff. I don ' t have an appetite, lose lot of. I feel weak. I feel a little.",Encapsulated Lesions
"I have a lot of pain when I breathe, and I smell a lot. I have pneumonia again, and it's not the first time. The doctor said I have bags in my lungs that cause these problems.",Encapsulated Lesions
"I have been having trouble breathing lately. It feels like there is in my chest that blocking air. Sometimes I get a pain when breathe in. I wheeze a, especially at night. The doctor said I might have recurrent pneumonia, but antibiotics didn ' help.",Encapsulated Lesions
"I ' m afraid of what will. I have these symptoms point to tuberculosis. I have, , chest pain, blood, back pain, weight and weakness. I hope it ' s not too.",Encapsulated Lesions
"'Know not now that I suffer so many things, yet have I no need trouble: I am come as of the of my life; I cannot find it, what I cannot do: I know it, even as it able it, and to destroy: is patience.'",Encapsulated Lesions
I have difficulty breathing. I'm bleeding and I'm crushing. I have pain in my chest and my back.,Encapsulated Lesions
"I ' been coughing for a time, and it ' s not getting better. cough up blood sometimes, it ' s very scary. I have a pain in my chest, and I find it hard to breathe. I some fluid in my lungs, and it makes me feel weak. don ' t eat much, I ' ve lost of weight.",Encapsulated Lesions
"I have a chronic cough that's been bothering me for a long time. It's very hard to stop, and I often see blood in it. I also have a stabbing pain in my chest, and I feel breathless. I have some fluid in my lungs, and it makes me feel heavy. I have no appetite, and I've lost a lot of weight.",Encapsulated Lesions
"I ' having trouble, ' breathing, I ' m coughing, I ' m having chest pains, ' m, I ' m having pneumonia, and the says lungs have cysts, which complicate the breathing.",Encapsulated Lesions
I went to the doctor because I couldn't stop coughing. They did some tests and found cysts in my lungs. They said it was very rare and dangerous. They also said that there was blood in my mouth and chest.,Encapsulated Lesions
"'I have long time holden my blood; it cannot bear it: if I have shed blood on the belly, and it be hid from me, then I shall be a prey, and I shall not find it.'",Encapsulated Lesions
"I had a cough that got worse over time. I thought it was nothing serious, but then I started spitting out blood. I went to the hospital and they told me I have cysts in my lungs. They said it's a life-threatening condition and I need surgery.",Encapsulated Lesions
"'I nodules my lungs and have many symptoms. have of, wheezing, hoarseness, chest, coughing of blood, pain, weight loss and weakness. am scared and anxious. I do not know how to live with it.'",Encapsulated Lesions
"'I had a cough that worse time. I thought was nothing serious, but spitting blood. I went to the and they told I had in my.'",Encapsulated Lesions
I ' t what ' s wrong with me. I have appetite. ' ve lost much. I look. I also have difficulty.,Encapsulated Lesions
' s been a time my chest hurts. It ' s worse I cough or laugh. And I cough a. Sometimes there ' s blood in spit. It ' s very. I have a rolled voice that doesn ' t look me. And I very weak and tired.,Encapsulated Lesions
It ' hard for to breathe. I wheeze sound all the time. I also feel in my chest and back. I lost of weight trying. I think I might nodules in my lungs.,Encapsulated Lesions
I have nodules my lungs I have of breathing. I have shortness of breath and wheezing. I also have a hoarse. I have pain in my and back. I cough up blood or brown stuff. have lost weight and feel weak. ' m depressed.,Encapsulated Lesions
"' ve coughing for the last weeks and not. Worse still, at night, I wake up with blood on my pillow. My chest has acute pain, when I take a deep breath. My lungs of fluids. have appetite, my weight is fast losing weight.",Encapsulated Lesions
' ve got my lungs and he ' s making me suffer. can ' well. I ' m and ' m crushing. ' ve got chest pain and.,Encapsulated Lesions
"I ' ve had cough for a long time, and it ' s not better, I cough blood sometimes, and it ' s so horrible, I have chest, I have, have some fluids in my lungs, and that makes feel sad, I don ' t much, I ' ve lost a of weight.",Encapsulated Lesions
"' ve been coughing for a long time, it ' s not. cough sometimes, and it ' very scary. I have in my chest, and have difficulty breathing. I have in my lungs, and it makes me weak. I don ' t eat much, and I ' ve lost a lot of weight.",Encapsulated Lesions
"Went to the doctor I these symptoms: short breathing, tremors, rudeness, chest pain, coughing blood, back pain, weight loss and weakness. He told me was in my, and I was shocked and scared, didn ' t what to.",Encapsulated Lesions
"I a lot I, I smell lot. I have again, and ' s not the first. The doctor said I have bags in my lungs that cause these problems.",Encapsulated Lesions
"I had a bad infection in my lungs a few ago. was bronchitis, . But it never really cleared up. still fever and a cough. And sometimes I breathe. It ' s hard to get air.",Encapsulated Lesions
'I also have a bad cough and a loss of appetite. I noticed that my expectoration is smelly and has blood and pus in it. I feel like I have an infection in my chest.',Encapsulated Lesions
I ' been feeling very unwell for a long. I have no energy. I have no. I ' ve a lot. I also have a cough that ' s very persistent. It me up blood sometimes. And I have pain my chest when I or laugh.,Encapsulated Lesions
"'I have no appetite. I want eat anything. I have lost of weight without wanting it. I also have difficulty breathing. I lack breath very, when I do not do. And I have cough that makes me cough the.'",Encapsulated Lesions
"'For I have prepared it for me, to see that there is no breath in the ark, neither have I seen the breath that is in the ark, nor in the breath of life; neither have I spoken to them, that they should depart from me. These things have I said, ""He has not spoken of me.""'",Encapsulated Lesions
"'Am weary fury, I, there any breath; because the breath of life is in me, and I have shed upon the ark: because I have poured out my blood upon the ark, it is very grievous.'",Encapsulated Lesions
"For I don ' know what I am doing. I, neither do I desire it more. I have seen more the spirit like a; I have caused the spirit to fail, and came.",Encapsulated Lesions
Have a lot of and I ' seem to get enough rest. I a high fever and night sweats. I cough up some sputum that is and purulent. It has foul smell and a sour taste. I have an abscess in my lungs or bronchi.,Encapsulated Lesions
' ve been feeling very for a long time. I have no energy. I have no appetite. ' lost a lot weight. I have that ' s very persistent. It makes me cough up sometimes. And I have pain in my chest when I breathe or.,Encapsulated Lesions
"Have in my lungs I have many. I shortness of breath, wheezing, hoarseness, pain, coughing up blood, back, weight loss, and weakness. I ' m very scared and anxious. I ' t know to with this.",Encapsulated Lesions
"Have tuberculosis in lungs, and I have many symptoms that affect my. I have shortness of breath, , roughness, chest pain, coughing, back pain, loss and weakness. I ' m very anxious worried. I ' know handle it.",Encapsulated Lesions
'Breathing is hard for. I have shortness of breath. feel pain in chest when breathe. I often. The doctor some cysts my lungs. He said they are causing the problems.',Encapsulated Lesions
"Breathing is not easy for me. I have a tightness in my chest and a pain when I breathe. I wheeze constantly, and it's worse when I lie down. I have had pneumonia several times in the past year. The doctor thinks I have some kind of cysts in my lungs.",Encapsulated Lesions
"' ve had a for a time, and it ' not improving. cough up blood sometimes, and it ' s very alarming. I have a pain my chest, and I have a problem breathing. I have some in my lungs, and it makes me feel faint. I don ' eat much, I ' ve lost a lot weight.",Encapsulated Lesions
'I have breathing problems. I cough. have chest pain when I breathe. have shortness breath. I have pneumonia regularly. The doctor me have in the lungs. They worsen my breathing.',Encapsulated Lesions
I have nodules in my lungs and it's too hard for me to breathe. I'm breathing and I've got a panicked voice. I've got pain in my chest and my back. I'm stealing blood or brown clicks.,Encapsulated Lesions
'I feel sick for a time. have no energy. I have no appetite. I have lost lot of weight. I also have a is very persistent. It makes cough blood sometimes. And I have pain in the when I breathe or.',Encapsulated Lesions
"'Breathing is a for me. I of breath and wheezing. I have hoarse voice. I feel pain in my chest and back when I breathe deeply, laugh, or cough. I up blood rust - colored phlegm. I have lost weight and feel weak. I have nodules my.'",Encapsulated Lesions
'Have been feeling very and feeble for the few days. I also a fever and night. I up some that is and purulent. It has a terrible smell and taste. I think I abscess in my lungs or mediastinum.',Encapsulated Lesions
"'My hurts so much when breathe in it, I also a bad cough a loss appetite, and I noticed that my spot, with and vomit, and I feel like I have an in my chest.'",Encapsulated Lesions
"'I watch, and I can \' t do; when blew the breath, I restrained the spirit, I, "" joy. "" said, "" It is my. I am at all. ""'",Encapsulated Lesions
'My chest throbs a when I breathe in. I also have a hacking cough and a lack of. I see some blood and pus in sputum and it has a foul. I feel like I have an in or cartilage.',Encapsulated Lesions
"'Was in distress, and there was my mind in night: I was war with the heaven, and was war, and I to perform it: and I said, Let wait for the end my strength; for this is.'",Encapsulated Lesions
"'I have a long time taken hold on me, and I have not shed blood in my mouth, and I have not eaten of it in my ark. Then I said, ""It is still in my place."" Then I said, ""I have no portion in it.""'",Encapsulated Lesions
Have nodules in my lungs and it ' s very hard me to. I wheeze and a hoarse voice. have pain in chest and back. I cough up blood brown. I have and feel weak. I ' m very worried about my condition.,Encapsulated Lesions
"I've been coughing for months, not ordinary coughs, very dry and harsh, and sometimes it's scary to spit out blood. When I take a deep breath or laugh, I have pain in my chest. My voice is rude, and it sounds weird.",Encapsulated Lesions
'I have breathing. I wheeze and cough frequently. I chest pain I breathe. shortness breath. get pneumonia often. The doctor said I cysts in my lungs. are my breathing issues.',Encapsulated Lesions
I have in my lungs and it ' s very to breathe. I have shortness of breath wheezing. I have a hoarse voice. I my chest and back. I cough up blood or brown phlegm. I have lost and feel weak. I ' m very worried about my condition.,Encapsulated Lesions
'Breathing is a struggle for me. I have breathing and zeroing. I also a voice. in my chest and when I breathe deep or laugh or cough. I blood or rust. I weight and feel weak.',Encapsulated Lesions
Have nodules in my and it causes me of problems. I can ' t breathe. I whistle and have a rolled. I have a pain chest and back. I cough phlegm of rusty color sometimes. I have lost weight and feel weak.,Encapsulated Lesions
I ' ve been having for a. It ' s worse when I cough or laugh. I cough. Sometimes there ' s blood in my sputum. It ' s very alarming. also have a hoarse voice sounds. I feel very tired and weak.,Encapsulated Lesions
"I have nodules in my lungs I have many symptoms that affect my life. I have of, wheezing, , chest pain, coughing blood, pain, weight loss, and weakness. I ' anxious and worried. I ' t know to handle this.",Encapsulated Lesions
"'I there, in my place, where I was laid, there was my lot; and I about cast lots, the lot fell on me; and said, shall not stand, shall I be astonished: I shall bear the of my.'",Encapsulated Lesions
"I don ' t know what ' wrong with. I have. ' ve lost so much weight. very thin. I also have trouble breathing. I get short of breath easily, even when I ' m not doing much. And I have a that makes me spit up.",Encapsulated Lesions
"Have nodules my lungs and I have many. shortness in, zeroing, haarsness, chest pain, coughing up blood, , weight loss, weakness. I ' m scared and very worried. I don ' t know how live with this.",Encapsulated Lesions
I have difficulty breathing. ' and ' crushing. I in chest and my back.,Encapsulated Lesions
"For I don ' leave it takes me. because I am about to, there is spirit me. I yielded my within me. I don ' t know I am doing.",Encapsulated Lesions
I been and I don ' t feel like eating anything. have a and I sweat a lot at night. I also have a cough that produces some bloody and sputum. It tastes sour horrible. I suspect have an abscess somewhere in my system.,Encapsulated Lesions
"Breathing is a struggle for me, I can't breathe, I can't breathe, I have a rude voice, I feel pain in my chest and back when I breathe deep, laugh or cough, I cough blood or rusty blood, I lose weight, I feel weak, and I have tuberculosis in my lungs.",Encapsulated Lesions
I ' been coughing for months. It ' s a cough. ' s dry and harsh. And it makes spit up blood sometimes. It ' s very frightening. I have pain in my chest when I breathe or laugh. And have a hoarse that sounds strange.,Encapsulated Lesions
'I have feeling very and unwell for the last few. also have fever and night sweats. I up some sputum that bloody and purulent. It has terrible smell and taste. I I have an abscess my lungs or bronchioles.',Encapsulated Lesions
"I ' ve cough for a long time, ' not getting better, I cough blood sometimes, and it ' s so horrible, have chest pain, and I have difficulty breathing, I have some fluids in, and that makes me feel sad, I don ' eat much, and I ' ve lost a lot.",Encapsulated Lesions
Have a terrible pain in my chest when I a deep breath. I also a persistent cough and a low - grade fever. My spit is streaked and pus has a nasty smell and taste. I ' m pretty I have abscess in my chest.,Encapsulated Lesions
'I have trouble breathing. I cry and cough too often. I feel chest pain when I breathe.',Encapsulated Lesions
"I've had cough for a long time, and it's not getting better, I water blood sometimes, and it's so horrible, I have chest pain, and I have difficulty breathing, I have some fluids in my lungs, and that makes me feel awful, I don't eat much, and I've lost a lot of weight.",Encapsulated Lesions
"I ' ve had a for a long time, and it ' s not. I cough up blood, and it ' s very atrocious. I have a pain chest, and I have a trouble breathing. I have fluid in my lungs, and it me feel miserable. I ' t eat much, I ' ve lost a lot of weight.",Encapsulated Lesions
"'There a little one, and I to pass by: when I blew the breath, there was breath in; when I breath, I said, "" is a breath left in soul. "" I said, "" hunt my soul with breath, and I don \' t draw. ""'",Encapsulated Lesions
"I went to the doctor because I had these symptoms: shortness of breath, whistling, fancy, chest pain, blood cough, back pain, weight loss, weakness. He told me I had nodules in my lungs. I was shocked and scared. I don't know what to do.",Encapsulated Lesions
I have a cough that ' s getting. I cough up blood and ' s very frightening. My is tight and I have difficulty breathing. doctor said I have fluid around my lungs and that it ' interfering with breathing. I have no hunger and ' ve lost a lot weight.,Encapsulated Lesions
"'Have been feeling tired weak for the few days. I also a night. When I cough, see some blood and pus in my spit. It smells tastes awful. I think I have an abscess in my lungs.'",Encapsulated Lesions
"I have a cough that won't stop. It's very irritating, and sometimes I cough blood. I also have a pain in my chest, and I can't breathe well. I have a little fluid in my lungs, and it makes me feel sick. I don't want to eat, and I've lost a lot of weight.",Encapsulated Lesions
"I coughed for a while and didn't get better. I coughed with blood and chest pain. I had trouble breathing and water in my lungs. I didn't have much appetite in my stomach, and I lost a lot of weight.",Encapsulated Lesions
"I have nodules in my lungs and ' s my breathing. I have of breath wheezing. I also have a hoarse voice. I have pain in my chest and when I deeply, , or cough. I cough up or rust - colored phlegm sometimes. I have lost and feel weak. I help.",Encapsulated Lesions
"I have eaten one bread, and there is one who is poor. I seen, and there. I don ' t want to see the like, or to eat my bread.",Encapsulated Lesions
"I can ' t breathe well. out of breath very quickly, even doing things. hurts when I, and I make a wheezing noise. I have pneumonia again, and it ' s the first time. The doctor I have cysts in my lungs are these problems.",Encapsulated Lesions
"I ' ve had for long time, and it doesn ' t go, I water blood sometimes, and it ' so scary, I, I have difficulty breathing, I fluids in my lungs, and that makes me feel sick, I don ' t much, and I lost a lot of weight.",Encapsulated Lesions
"'I am afflicted sore the rock, I have spoken nothing: there is no strength in; I black, yea, for grievous: I have poured blood upon it, because it is wearied me.'",Encapsulated Lesions
"'My lungs tuberculosis, which affects my breath. My is short and shaking. I have rude voice. I take a deep breath, laugh, or cough, chest and my back in pain. I cough or cough when I. I cough with blood rusty. I lose weight and feel weak. I need help.'",Encapsulated Lesions
"'Am the most high weak, and lighted day: am full of blood and night in the: I said, have seen and iniquity; I blood upon my cheeks, and my cheeks.'",Encapsulated Lesions
'Breathing a struggle me. I wheeze and cough all the time. I have chest pain with breathing. I have shortness breath. recurrent. The said I have cysts in my. They are interfering my.',Encapsulated Lesions
I of fatigue I ' t seem to get rest. I have a high fever and night sweats. I cough up some sputum that is bloody and purulent. It has a foul smell and a taste. I think an abscess in my lungs or bronchi.,Encapsulated Lesions
"'There was one living child, and he laid it waste. If I had shed blood on the ark, and I had brought it to, , "" is weary; will eat and drink it. "" I said, "" There is no one weary of it. ""'",Encapsulated Lesions
"I ' ve been feeling really tired and weak lately. have that won ' away, no matter what do. Sometimes I up blood, which is really scary. And I have chest when I deeply or laugh.",Encapsulated Lesions
"'Is the midst of my that I take up my bread, and lay my on flesh; saw as it is written, and my blood as as saw among my bones, my bones as they were burned in the midst of my bones.'",Encapsulated Lesions
I have been coughing a lot lately and sometimes I see blood in my sputum. It hurts in my chest when I breathe and I feel like I can't get enough air. The doctor said I have fluid around my lungs and that's why I have trouble breathing. I don't have much appetite and I have lost some weight.,Encapsulated Lesions
"'When shall me with the breath, my ark not be removed; neither my ark any thing that is in the of my body, neither shall see it: I have covered the ark my blood, and in the midst of the cloud: therefore I have consumed in the midst of the.'",Encapsulated Lesions
"I a bad infection my lungs a few months. It was, they said. But never cleared up. I still have a fever and a cough. And sometimes I wheeze when I breathe. It ' s air.",Encapsulated Lesions
"'I was in some months, and a iniquity on them. said, "" so, but it done to me ""; said, "" No, but I will be terrified. "" Then I said, "" It enough for the sky. ""'",Encapsulated Lesions
"I do not endure light, because lay down my life, I ' t take of many; and my soul stirred on, and my blood is grievous; I don ' t it.",Encapsulated Lesions
'My chest killing me when I in. I have nasty cough and no appetite. see some blood pus in my sputum and it smells and disgusting. I feel I have an in chest wall or pleura.',Encapsulated Lesions
I ' ve been coughing a lot a long time. ' s not a normal cough. It ' s dry harsh. And sometimes I see in my spit. It in chest I cough or breathe deeply. feel very weak tired all the time.,Encapsulated Lesions
"I had a cough over time. I thought it was nothing serious, then I started out blood. I to the hospital and told I have cysts in my lungs. They it ' s a life - threatening and I need surgery.",Encapsulated Lesions
I had pneumonia a few weeks ago. was very bad. had a high fever a lot of coughing. But didn ' go away completely. I have a cough and a. And I wheeze breathe. It feels like I can ' get enough oxygen.,Encapsulated Lesions
"'Over the past few days, I very tired and weak, I sweat, and when I cough, I see blood and, it smells bad, it smells bad, lungs are a little.'",Encapsulated Lesions
"I cough a long, it doesn ' t go far. It ' s very hard to cough, sometimes cough blood. I have pain in my, and have difficulty breathing. I have some fluids in lungs, which makes me uncomfortable. don ' t eat much, and I lost lot of weight.",Encapsulated Lesions
"I had pneumonia a few weeks ago. It was very bad. I had a high fever and a lot of cough, but it didn't get completely absent. I still have a cough and a fever.",Encapsulated Lesions
"I can ' t breathe well. get out of very quickly, even doing simple things. My hurts when, and I a wheezing. I have pneumonia again, and it ' not the first. The doctor said I have cysts in my lungs that are causing problems.",Encapsulated Lesions
"'The past few days, I have been very tired and, fever and sweat, I have some bloody and pure penises, I have terrible odors smells, and problems with my or trachea.'",Encapsulated Lesions
"I ' ve been coughing months. ' s a. It ' s dry, ' s rough. Sometimes I see in.",Encapsulated Lesions
"I have been feeling and lately. also have a cough that ' t go, no what I do. Sometimes I cough up or brown stuff. It me a lot.",Encapsulated Lesions
"I have feeling very weak and lately. I also have a lot chest pain, especially when breathe deeply or laugh. Sometimes I cough or some stuff. I ' t ' s wrong with me.",Encapsulated Lesions
"'My chest hurts a lot when I breathe in it, and I also have wet cough and lousy lust, and I see some blood and vomit in my spot and it smells and it tastes like I have sheep in my chest muscles or ribs.'",Encapsulated Lesions
I have nodules in my lungs and it ' s affecting life. ' t breathe well. I wheeze and sound hoarse. have and back pain. I cough or brown stuff. I have and feel weak. I don ' know how to cope with this.,Encapsulated Lesions
"I not to the light, because I lay down my life, couldn ' t hold many; and soul is on, and my blood is exceedingly; I don ' t know it.",Encapsulated Lesions
"Had a lung infection a few months. It was bronchitis, said. But never really went away. still have a and. sometimes I wheeze when I breathe. It ' s hard get enough air.",Encapsulated Lesions
Have been coughing a lot lately and I see blood in sputum. It hurts in chest when I breathe and I feel like I can ' t get enough air. The doctor said I have fluid around my ' s why I trouble breathing. I don ' have much appetite and I have some weight.,Encapsulated Lesions
