clinical_text,disease
"I hard, and have a pain in my. I also have a fever, a, . have a fluid in my chest, and ' s called pleural effusion.",Higher Density
"It ' s for me to normally, I feel like ' m for air. My chest hurts lot, especially when I try to take deep breath. I also cough lot, it makes me feel. I don ' t know what ' s wrong with me.",Higher Density
"I found breathe, I had to pant and. I a lot of chest, it spiked when I. I coughed all the time, and it was very irritating. I wasn ' feeling well at.",Higher Density
"I have dry cough that is very painful. It makes my chest hurt a lot. have trouble breathing, and I a tightness in my chest. It ' s worse when I breathe in deeply. feel a stabbing pain in my. I also have a fever and chills, and sweat a at night. ' ve lost some weight, I very bad.",Higher Density
"Have a low breathing, and have pain in my chest. I also a, a, and hiccups. I have a fluid in lungs, it ' called pleural.",Higher Density
"My chest pain is getting worse. It ' s hard to breathe, especially when I take a deep breath. feel like I ' suffocating. I also have a lot of loss, even I ' m not trying lose weight. And I ' m always cold shivering, even when it ' s outside. don ' have any energy do anything.",Higher Density
"It ' s for to normally. I short breath easily, and I feel a in my chest. ' s worse when I try to breathe deeply. It hurts a. I also have fever and chills, and I sweat profusely night. I ' ve lost a lot of weight, and I don ' t have any appetite.",Higher Density
"I find hard to breathe, have to pant wheeze. lot chest pain, and it spikes when I cough. I cough all the time, and it ' s very irritating. I ' well at all.",Higher Density
"'I water that you can\'t pass through me. I am blacker than fire. They say, \'I have no heat, but I am not satisfied with water.\' Therefore, ""He has gone out of my sheep.""'",Higher Density
"'I said, I shall not find any thing worthy of death, or that I shall say, Shall I put a fish in my hand, and the fish that is in my hand? and they shall say, No; but they shall take away my life, and they shall weep it.'",Higher Density
"'I have difficulty breathing and I have a chest pain. I also have a cough and I feel drained. They measured my blood oxygen and said I have hypoxemia, which is low in oxygen in the blood. It is due to the fluid in my lungs, which is hydrothorax.'",Higher Density
"I have difficulty and have. I also have a cough and I weak. They measured my blood oxygen and said I have hypoxemia, which is low oxygen in the blood. It ' s because the my lungs, hydrothorax.",Higher Density
"'For is a for me, and a place: have not refrained, and I have my flesh; they have rent my blood, and said, Where is the blood of the holy oxen? for blood of the bullock is mine own.'",Higher Density
"' s for me to breathe and I have a lot chest. also all the time and I feel very tired. told me I have, which is low oxygen in the blood. It ' s because the fluid in my lungs. They call it.",Higher Density
"I ' ve a lot of cough for a long time. It ' s a cough, and it doesn ' t. it my chest. I have difficulty breathing, I feel pressure my chest. It ' s worse when I breathe deeply. I feel acute pain in my chest. also have fever and, and I a lot at night. I ' ve lost weight and I feel very sick.",Higher Density
"I a hard and I have pain. also have a cough and feel worn out. checked my and said I have hypoxemia, which is low oxygen in the blood. It ' s from the fluid in my lungs, which hydrothorax.",Higher Density
"Breathing is a challenge for me and I have chest pain. have a cough and I feel tired. They tested blood oxygen and I hypoxemia, low in in the. It ' s because of the fluid in my lungs, which hydrothorax.",Higher Density
"I ' ve been coughing for a long time, and it ' s a dry, and it doesn ' t cause any, but it hurts my chest a lot, and can ' breathe, and ' pressure on my, and deep breaths get worse, and I have severe my chest, and I fever and cold, and I sweat a lot at night, and I ' m a little thin, and I feel very uncomfortable.",Higher Density
"I have a chest pain. It ' s to, it someone is squeezing my lungs. It ' s worse when I cough, which is a dry cough that doesn ' t produce mucus. I also have fever and chills, and I sweat a lot at night. I ' ve lost some weight, and very unwell.",Higher Density
"'I not pass through it for a long, but will not pass through it to take it: I fasten the ark of covenant, and it shall come to pass; I will strike the one, that I may destroy it all: yea, I will strike it day.'",Higher Density
"I low breathing, have pain, I also have fever, cough, and, I have lungs, it ' called.",Higher Density
"I have a breathing, feel like I ' m. chest is very heavy, and it stings when. I cough lot, and it ' s painful. I ' m afraid of ' s going on with.",Higher Density
"My chest pain is getting worse and can ' t my. also feel weak and. I cough a, especially at night. They did some and out that I have hypoxemia, which means not enough oxygen my blood.",Higher Density
"I ' ve coughing a lot time. It ' s a dry cough, and it doesn ' t produce any sputum. it makes chest hurt a. I have trouble breathing, and I feel a pressure in my chest. It ' s worse when I breathe in deeply. I feel a sharp pain in my chest. also have a and chills, and I sweat a lot at. I ' ve lost some weight, and I feel very ill.",Higher Density
"'Can, and much to breathe in. I also have a fever, a cough, . have pleural effusion, which is when there is fluid in the lungs.'",Higher Density
"I have and I have chest pain. also have a cough I feel weak. They measured my blood oxygen and said I have hypoxemia, oxygen in the. It ' s because of fluid in my lungs, which hydrothorax.",Higher Density
"I have trouble breathing and I have chest pains. I also have cough and I feel low. They tested the oxygen in my blood and said I have hypoxia, which is hypoxic in my lungs. It's liquid in my lungs, which is hydrothrax.",Higher Density
"I breathing and I have chest pain. I cough and I ' m tired. tested my blood said I have hypoxia, is hypoxic in the blood, because of the fluid in, which is hydrothrax.",Higher Density
"'I had difficulty breathing, I like I choking. chest was very, and it when I coughed. I coughed a lot, and it was. I was about what was happening.'",Higher Density
"'Am and soree. full of heaviness. I am a fever; for has broken my feet; and they have aside. They have made disaster, and I have not bowed down feet.'",Higher Density
"I ' been short, it breathe. Sometimes I have a cough. don ' t know what ' s wrong with me.",Higher Density
"I have a problem breathing, I feel I ' m drowning. My chest, it stings when I cough. I cough lot, and it ' s very. I ' m what ' s going with me.",Higher Density
"I can ' t breathe, ' always out of breath. My chest is painful, and it hurts when cough. have a constant cough, and it ' very dry. ' m scared what ' s happening to me.",Higher Density
"I can ' well and have pain. I have a cough I ' m very tired. They tested my blood and said I have hypoxemia, which low oxygen in the blood. It ' s because of the fluid in lungs, which.",Higher Density
"I've been coughing a lot lately, it's dry cough, and it doesn't make any sense, but it causes pain in my chest, sometimes I feel stabbing when I breathe, I also have fever and chills, and I sweat buckets at night, I've lost weight, and I feel weak and tired.",Higher Density
"I can't breathe, I can't breathe. I have fever, cough and hiccups. They've diagnosed me with blood in my chest, which means there's fluid in my lungs.",Higher Density
"I've had a lot of cough for a long time. It's a dry cough, and it doesn't matter. But it hurts my chest. I have difficulty breathing, and I feel pressure in my chest. It's worse when I breathe deeply. I feel acute pain in my chest. I also have fever and chills, and I sweat a lot at night. I've lost weight and I feel very sick.",Higher Density
"'Have been with a cedar tree, the rooms with my sorrows. I have given me on my high. I rolled passed by. I have covered the my feet me. There is place of me go.'",Higher Density
"'Breathing is a struggle for me. . have fever, cough. have fluid.'",Higher Density
"It's hard for me to breathe, I always feel like I'm breathing, my chest hurts, especially when I try to take a deep breath. I cough a lot, which makes me feel worse. I don't know what happened to me.",Higher Density
"I a hard time breathing chest pain. I also have cough and I feel worn out. They checked my blood oxygen and said hypoxemia, which is oxygen the blood. ' s from the fluid in my lungs, which is hydrothorax.",Higher Density
"I feel very short of breath lately, and it hurts when I breathe deeply. Sometimes I also have fever and cough. I don't know what's wrong with me.",Higher Density
"I feel bad lately, when ' m sitting or lying down, I feel like I can ' t get enough air in my lungs, I feel chest pain, especially when I, I ' ve been too much, and it ' s dry irritating.",Higher Density
"I feeling really bad breathing while, even when I sitting lying, I felt like I couldn ' t enough air in lungs, sometimes I had severe chest pain, when I coughed, I coughed too much, and it was so and irritating.",Higher Density
"I come to a well, and can ' quench my belly. If I have to shed, I not eaten of flesh, even the flesh. I have said, I am not sprinkled it in my bosom; in my bosom.",Higher Density
"I have a breathing, I feel ' m drowning. My is heavy, and it stings when I cough. a lot, and ' s very. I ' m afraid of what ' s going on me.",Higher Density
"'I have a dry cough that is very painful. It hurts my chest a lot. I have difficulty, and I oppression in my chest. It is worse when breathe deeply. I pain my. I also have and chills, and I sweat a lot at night. I have lost weight and feel very bad.'",Higher Density
"It's hard for me to breathe and I have a lot of chest pain. I cough all the time and feel very tired. They told me I have hypoxemia, which is low in oxygen in the blood. It's because of the fluid in my lungs. They call it hydrothorax.",Higher Density
"I ' m struggling to, I have take a quick and shallow breath, I have a lot of, and increases cough, cough all the time, it ' so annoying, I don ' t feel good at.",Higher Density
"I ' properly, and I can ' t breathe. My, and I cough more. cough and ' s dry. I ' m of what ' s happening to.",Higher Density
"I ' ve been coughing a lot for long time. It ' s a dry cough, and it doesn ' t do anything. it makes my chest hurt a lot. I have trouble breathing, and I feel a pressure in my chest. It ' s when breathe in. I feel a sharp pain in my chest. I have a fever and chills, I sweat a lot at night. I ' ve lost some, feel very sick.",Higher Density
"I feel very short of breath lately, even when I'm just sitting or lying down. I feel like I can't get enough air in my lungs. Sometimes I have acute chest pain, especially when I cough. I cough a lot, and it's very dry and irritating.",Higher Density
"I have a, and I have a chest pain, and also a fever, , and holes, have in my chest, it ' s narcissism.",Higher Density
"'I, and hiccups. It a condition pleural effusion, there is fluid in chest cavity.'",Higher Density
"I struggle to breathe and I have chest pain. I also have and feel tired. tested blood oxygen and said I hypoxemia, low oxygen in the blood. It ' due to the fluid in my lungs, which is.",Higher Density
"I have been feeling very short breath lately, even I ' m just sitting or. It feels like I ' t get enough in my lungs. Sometimes I have a sharp pain in my chest, especially when cough. I have been coughing a lot, it ' s very dry.",Higher Density
"I ' ve been coughing a lately. It ' s a dry cough, and it doesn ' t bring any phlegm. But it my chest ache. I feel a stabbing pain when I breathe. I also have a fever and chills, and I buckets night. ' ve lost some, and I feel and tired.",Higher Density
"I have feeling short, hurts when I breathe in deeply. Sometimes I get a fever and a. I ' t know what ' s wrong with me.",Higher Density
"I can ' t, I have chest pain. I cough, feel drained. They my blood oxygen, they say I have a lack of oxygen, the of in my blood is. It ' s because of fluid in my lungs, water throat.",Higher Density
"My pain is getting worse. ' s hard to, especially when I take breath. I feel like I ' m suffocating. I also have a lot of weight loss, even though I ' m not trying to lose. And I ' m always cold and, even when ' s warm outside. don ' t have any energy do anything.",Higher Density
"When I saw that breath me, (for I wish the heavens were too old ), yet surely I would care, if it possible, ' t have enough for myself. My belly, and my belly is.",Higher Density
"Have breathing I chest pain. I also have cough and I feel weak. They measured my blood and said I have, which is low oxygen in the blood. It ' s because of in my lungs, which hydrothorax.",Higher Density
"I have low breathing, and I have pain in chest. I also a fever, a cough, and hiccups. have fluid lungs, and it ' s pleural.",Higher Density
"'I also, cough and. I have a pleural effusion, is, is in lungs.'",Higher Density
"I have a dry cough that is very irritating. It makes my chest hurt a lot. I have trouble breathing, and I a tightness my. It ' s worse when breathe deeply. I a stabbing pain my chest. I also have a fever and chills, I sweat a lot at night. I ' ve lost some weight, and feel very.",Higher Density
"I have chest, and it ' s breathe, I feel like someone ' s pressing my lungs. It ' s worse when I cough, and it ' a dry cough that doesn ' produce any mucus. I also have fever and chills, and I a lot.",Higher Density
"I felt I ' t in my lungs. Sometimes I had acute pain my chest, especially when coughed. I coughed lot, and it very dry and irritating.",Higher Density
"Breathing is difficult for, I breathe fast and shallow. feel a lot of pain in my, gets worse when I cough. I cough the time, and it ' s very annoying. wish I could breathe better.",Higher Density
"'I made a net net, took bread in hand, and took it into my hand; and I, I have sprinkled my blood my head, and is written: I killed my soul with the blood of oxen; and it is sprinkled on my.'",Higher Density
"I ' m trouble breathing. like I ' choking my chest tight, and it hurts when cough, I cough too much, it ' s very, I ' m worried what ' happening to me.",Higher Density
"I can ' t well and I have chest pain. have a cough and ' tired. They tested my blood and said I have, which is low oxygen the blood. It ' s because of fluid in my, which is hydrothorax.",Higher Density
"'I have difficulty breathing I have. I also have cough and I tired. They did blood and said hypoxemia, which is low oxygen in the blood. It is due to fluid in my lungs, which hydrothorax.'",Higher Density
"I have a very annoying dry cough, makes chest so much, I have trouble breathing, I feel bad in my chest, it ' when I breathe deep, I feel stabbing pain in my, I also have fever and, and I sweat so at night, lost weight, and I feel so bad.",Higher Density
"When I saw that there was breath in me, (for I wish that the heavens were old ), surely I take care, if it were, I ' t enough myself. belly, and my belly is.",Higher Density
"Had been feeling very short of for a while, even when was just sitting or down. felt like I couldn ' t get enough air in my lungs. Sometimes had a sharp pain my chest, especially when I coughed. had been coughing a lot, and was dry and irritating.",Higher Density
"Breathing hard for me and I have chest pain. I have a and I feel low. tested my blood oxygen said I have hypoxemia, is oxygen in the blood. It ' due to the fluid in my lungs, is.",Higher Density
"Have respiratory problems and chest pain. I also have a cough and I feel buried. They measured my blood oxygen and said I, low oxygen in blood. It ' s of fluid in my, which is hydrothorax.",Higher Density
"I ' ve been coughing lot for long time. It ' s a dry cough, and it doesn ' t do anything. But it my hurt a lot. I have breathing, and I feel a pressure in chest. It ' s worse I breathe in deeply. I feel a sharp pain in my chest. I also have a and, and I sweat lot at night. I ' ve lost some weight, and I feel very sick.",Higher Density
"I can ' t well I have chest pain. I also have a cough I ' m very tired. my blood and said have, which is low in oxygen in blood. It ' s of the fluid in my, which is hydrothorax.",Higher Density
"I have trouble breathing chest pain. also have and ' m tired. They ran some, and said I have oxygen deficiency, which is low oxygen in the blood, because of fluid in my lungs, hydrothorax.",Higher Density
"'I the breath of, and my hands on, and looked, saw. I, "" I had looked at it, wouldn \' see it? "" All of me, "" No. ""'",Higher Density
"Breathing hard for me and I have chest pain. I also have a cough and low. They blood oxygen and, which is low oxygen in the. It ' s due to the fluid in my lungs, which is hydrothorax.",Higher Density
"I ' had this cough for a long time. doesn ' get better, and makes chest. It ' s hard to, and it feels like something is pushing on chest. It hurts more when I breathe in deeply. I have a fever and chills, and I sweat a lot at night. I ' ve lost some weight, and I feel very ill.",Higher Density
"'I had a very painful cough, which made my chest sore, and hard, chest, hard breath, hard breath, tight, hard breath, pain in the, fever and cold, a lot sweat at night. I lost a little bit of weight, I felt bad.'",Higher Density
"I can ' t breathe, I feel like I ' m choking. My chest very, and it burns when. I a, and ' very painful. ' m worried about what ' s happening me.",Higher Density
"'When I was sore afflicted, and there was no strength in me, I hid it: and some said, I will go into my ark, and lay my blood upon my oxen: but I will take away my blood, and this is the place of man.'",Higher Density
"'For I angry with my anger, the trumpet with my, and though I sounded it, yet am, I am able, or to endure great.'",Higher Density
"I ' ve coughing a lot for a long time. It ' a dry cough, and it doesn ' t produce any sputum. But it makes chest hurt a lot. I have trouble breathing, and I feel a pressure in my chest. It ' s worse when I breathe in deeply. feel a sharp in chest. have a fever and chills, and I sweat a lot at night. I ' ve lost some weight, and I feel.",Higher Density
"My pain getting worse and I can ' t catch my breath. also feel very weak fatigued. I cough a, especially night. They did some tests and found out that I, which means not in my blood.",Higher Density
"'I had, felt suffocated. My chest was tight, suffered when I coughed. I a, it was unpleasant.'",Higher Density
"I have a terrible chest pain. It's hard to breathe, and it feels like someone is squeezing my lungs. It's worse when I cough, which is a dry cough that doesn't produce any mucus. I also have a fever and chills, and I sweat a lot at night. I've lost some weight, and I feel very unwell.",Higher Density
"'Is a challenge for me and I have chest pain. I also cough feel tired. tested the oxygen in my and said that I have oxygen deficiency, which is low oxygen in the. Because the fluid in my lungs, which is.'",Higher Density
"'Have difficulty, chest, fever, coughing, in my lungs chest digestion.'",Higher Density
"'Had breathing, I like I suffocating. My chest was very sore, and hit me when I coughed. I coughed a lot, and was very hard. was worried about what was going on.'",Higher Density
"'Had problem breathing, felt like was drowning. My chest was very heavy, and it when I coughed. I coughed a lot, and it. I afraid what was going on with me.'",Higher Density
"'I have been feeling for the few days. I have fever and chills, and I sweat a lot at night. I also have a dry cough hurts my chest when I in. feels something is pressing on my lungs.'",Higher Density
"'I had difficulty breathing, had to breathe quickly shallowly. I a of pain in my, and got when coughed. I all time, and was very boring.'",Higher Density
"Can ' breathe right, ' m out of breath, my chest is so painful, and it me more I cough, I have constant cough, and ' s so dry, I ' scared of what ' s happening to me.",Higher Density
"Couldn ' t breathe well, I had to take quick and shallow breaths. I had a of chest, and it when I coughed. I coughed all the, and it was very bothersome. ' feel at all.",Higher Density
"'I feel really bad breathing lately, and it hurts when I breathe deep, sometimes I get fever and cough, too.'",Higher Density
"I ' t breathe well, and hurts too. have fever cough. Sometimes get.",Higher Density
"'I have a dry cough that is very irritating. It hurts my chest a lot. I have difficulty breathing, and I feel oppression in my chest. It is worse when I breathe deeply. I feel a pain stabbed in my chest. I also have fever and chills, and I sweat a lot at night. I have lost weight and I feel very bad.'",Higher Density
"I ' m breathless, have a pain in my chest. also have a fever, a cough, hiccups. a my chest, it ' called pleural effusion.",Higher Density
"'They have prepared for me my sacrifice; it is heavy for me: I am weary of it; there is none else; for I said, It is my righteousness: and this is my righteousness; I will weep it.'",Higher Density
"I have difficulty breathing and have pain. I also have a cough and I weak. They measured blood oxygen and have hypoxemia, is low oxygen in the blood. It ' s because the fluid my lungs, which is.",Higher Density
"I a problem with breathing, and I a pain in my. also fever, cough, hiccups. I have a fluid in my lungs, and it ' s called.",Higher Density
"'I feel very sick for a long. I have a dry that hurts my chest. It is difficult to breathe, when I deeply. I feel acute pain in the. also have fever and, and sweat a lot. I have lost weight, and I feel weak and tired.'",Higher Density
"I feel like ' suffocating, and there ' s a stabbing pain in my chest. have a as well. And I hiccup a lot. ' s pleural effusion, and ' s very serious.",Higher Density
"I struggle to breathe, have take quick breaths. I have a lot of chest pain, and increases when cough. I cough all the time, and it ' s bothersome. don ' feel at all.",Higher Density
"I have trouble breathing, and it ' s to inhale. I also have fever, a, and. They diagnosed me with effusion, which means I fluid.",Higher Density
"My chest pain is getting worse. It's hard to breathe, especially when I take a deep breath. I feel like I'm suffocating. I also have a lot of weight loss, even though I'm not trying to lose weight. And I'm always cold and shivering, even when it's warm outside. I don't have any energy to do anything.",Higher Density
"Have breathing and I have chest pain. I also have a cough and feel weak. They measured my blood oxygen and said have hypoxemia, is oxygen in the blood. It ' s because the fluid in my, which hydrothorax.",Higher Density
"It ' s hard for me to breathe normally. I get short of breath, and feel a tightness my chest. It ' s worse when I try deeply. It hurts a lot. I also have a and, and I sweat profusely at night. I ' ve lost a lot of weight, I ' have any appetite.",Higher Density
"I ' ve had this cough for a while now. It doesn ' t go away, what do. And it makes chest hurt so much. Sometimes I feel when I inhale. I also sweat a lot at night, and I fever and chills. I feel miserable.",Higher Density
"Breathing is very difficult for and chest pain. I also cough a lot I ' m always tired. They said I in blood, which is called hypoxemia. It ' s I fluid in my lungs, which is called hydrothorax.",Higher Density
"'I have made the poor poor poor, and anguish hath in my ark: I am full of heat; I have taken the brass of them; I have hid the cords of a castle, and they are called after my soul:'",Higher Density
"It ' s hard me breathe normally, I always feel like I ' m gasping for air. My chest a, especially when I to take a deep breath. I cough lot, and it me feel worse. I ' t what ' s wrong with me.",Higher Density
"I feel awful. I have a dry won ' stop. It chest hurt so bad. I can ' t breathe deeply, causes me a lot of pain. I also have fever and chills, and sweat like crazy at night. I ' ve some weight, and I feel sick all the time.",Higher Density
"I have a dry cough that doesn ' t away. It my chest ache. It ' s hard to breathe, it hurts when I breathe deeply. I feel a pressure in my. I have fever and chills, I sweat a lot at night. I ' ve lost some weight, I feel very sick.",Higher Density
"'I had, I felt like was drowning. My chest was very, it stung when I. coughed a lot, it was very painful. was afraid of what was going on with me.'",Higher Density
"I have a very irritable dry cough, it makes my chest hurt so much, I have trouble breathing, and I feel bad in my chest, it's worse when I breathe deep, I feel stabbing pain in my chest, I also have fever and chills, and I sweat so much at night, I lost weight, and I feel so helpless.",Higher Density
Feel so exhausted and I can hardly breathe. I have a constant and chest pain. They my blood said I have. ' s from fluid that ' s in my. It ' s.,Higher Density
"'I had difficulty breathing, felt suffocated. chest was tight, I. I lot, and it was very unpleasant.'",Higher Density
"I couldn ' t well, had take and shallow breaths. I had a lot of chest, and it increased when I coughed. coughed all time, and it bothersome. didn ' t feel well at all.",Higher Density
"It ' s hard for me to breathe and I have a lot of chest. I also cough all the and feel very tired. told I hypoxemia, which is oxygen in the blood. It ' s of fluid my lungs. They call it hydrothorax.",Higher Density
"Have trouble and I have chest. I have cough and I ' m. They tested my blood oxygen said hypoxia, which is hypoxic in the blood, because the fluid in my, which is hydrothrax.",Higher Density
"Have breathing, I pains, also have fever, cough, and holes, have fluids lungs, and ' s called narcissism.",Higher Density
"I ' ve had a lot of cough for a long time. ' s a cough, and it doesn ' t matter. But it. I have difficulty breathing, and I feel pressure in my chest. It ' s worse when I breathe deeply. I feel acute pain in my. I also have fever and chills, and I a lot at night. ' ve lost and I feel sick.",Higher Density
"I have problem breathing and have chest pain. also and I feel down. They checked my oxygen and said I have hypoxemia, which is low oxygen in the blood. It ' s from fluid my lungs, which is.",Higher Density
"'I difficulty breathing, chest, fever, and hiccups, my lungs chest.'",Higher Density
"I have respiratory problems and chest pain. I also have a cough feel beat. They measured blood oxygen said I have hypoxemia, which is low oxygen the. ' s because of the fluid in, which hydrothorax.",Higher Density
"Is very difficult for me, I to quickly and shallow. I lot of pain in my chest, and it gets when cough. I cough all the time, and ' s very boring. I wish I breathe better.",Higher Density
"'I feel very sick for a long time. I have a dry cough that hurts my chest. It is difficult to breathe, especially when I breathe deeply. I feel acute pain in the chest. I also have fever and chills, and I sweat a lot at night. I have lost weight, and I feel weak and tired.'",Higher Density
"It ' s hard breathe, and I feel a in my. I have a fever. I might have some fluid in my lungs.",Higher Density
"'For I am full wickedness. My in my ark. My bars are. I have called it "" The place my ark. "" called it "" The place of. ""'",Higher Density
"I have a with, I chest, I fever, cough, and, I fluid my lungs, and it ' s narcissism.",Higher Density
"'Was struggling breathe, I breathe fast and. I a lot of pain in my chest, and it got worse when coughed. I coughed all the time, and was very annoying. wished I breathe better.'",Higher Density
"Can ' breathe, I feel like I ' suffocating, my chest, my cough burns. lot, it. ' m worried about ' s happening to me.",Higher Density
"I've been coughing for a long time, and it's a dry cough, but it hurts my chest, and I can't breathe, and there's pressure on my chest, and deep breaths get worse, and I have severe pain in my chest, and I have fever and cold, and I sweat a lot at night, and I'm a little thin, and I feel very uncomfortable.",Higher Density
"'I had a fever and a a few days, and then started that I not well, that I breathing painfully, and I hiccuped. They said had a plethoracic.'",Higher Density
"I couldn ' t breathe properly, I always of breath. My chest was very painful, and hurt more coughed. had a constant cough, was. I was scared of what was happening to me.",Higher Density
"I saw of breath, and, behold, it was to me; I saw another form, what was; I didn ' t know; neither was in my heart judged: and when I any, is in it.",Higher Density
"I ' ve had this dry cough for while now. It doesn ' t go, matter what do. And it makes my chest hurt so much. Sometimes feel a pain when I inhale. also sweat a lot at, and I have a and chills. I feel.",Higher Density
"I have been feeling very short of breath lately, even when ' m or lying down. It feels I ' get enough air in my lungs. Sometimes I have a pain in my chest, especially when I cough. I have been coughing lot, and it ' dry and irritating.",Higher Density
"I couldn ' t properly, always of breath. My chest painful, and it hurt more when I coughed. I had a constant cough, it was very dry. I was scared was to me.",Higher Density
"Have a shortness breath, and a chest pain. I also have, a cough, and hiccups. ' s a condition called pleural, where there in chest.",Higher Density
"'I can barely breathe. It hurts. I have fever, cough and hiccups. When I have fluids in my lungs, my plethorax breaks.'",Higher Density
"I usually have trouble, and I feel like I ' breathing. My chest hurts, when I to breathe. I cough, which makes me feel worse. I ' t know ' s wrong me.",Higher Density
"I had been feeling short for a while, even when I was just sitting lying down. It felt like I ' get enough air in my lungs. Sometimes I had a sharp pain in my chest, especially when coughed. I had been a lot, and it very dry and.",Higher Density
"I a pain. It ' s hard to breathe, and feels like someone is squeezing my lungs. It ' s worse when I cough, which is a dry that doesn ' t produce mucus. also have a fever and chills, and I a lot at night. ' ve lost some weight, and I feel very.",Higher Density
"I, and it ' s painful. also have fever, cough and. They diagnosed me with pleural, which I have fluid in my lungs.",Higher Density
"And when it was, I ' t lodge in it; my high places, and a grievous heat, with the shadow of my fury toward the night; the time of rest, that I run that.",Higher Density
"I have breathing, and a in my chest. also have a fever, cough, hiccups. I have fluid in my lungs, it ' s pleural effusion.",Higher Density
"'For me, I am very troubled. I will myself from. I will watch over my belly, and know what I will do. Yes, will cast it out in night, and it be very.'",Higher Density
"I a shortness of, a chest. I have a fever, a cough, and. ' a condition pleural effusion, where there fluid in the chest cavity.",Higher Density
"I couldn ' t well, I had to take quick and breaths. lot of chest, and it increased when I coughed. I coughed all time, and it very bothersome. ' t feel well at all.",Higher Density
"I can ' t, my chest hurts, I cough, I ' tired, they check, they I ' oxygen - deficit, I ' blood - deficit, fluid, ' oxygen - deficit.",Higher Density
"'I, I felt like I was choking. My chest very, ached I coughed. I coughed a lot, and it was very unpleasant. I was concerned about was happening to.'",Higher Density
"I ' ve been coughing a long time, and it ' s cough, it doesn ' t cause any amputation, but it hurts my chest a lot, and I can ' breathe, and there ' s pressure on my chest, and deep breaths get worse, I have severe pain in my chest, I have fever and cold, and I a lot at night, and I ' m a thin, I feel very uncomfortable.",Higher Density
"I it hard to breathe, had to pant wheeze. I a lot chest pain, and spiked when I coughed. I all the time, it was very irritating. I wasn ' t feeling at.",Higher Density
"I have a weak breathing, and I have a pain in my chest. I also have a fever, cough and hiccups. I have a fluid in my lungs, and it's called pleural effusion.",Higher Density
'I have feeling lately and I have trouble breathing. so hard that it hurts chest. The doctor I have low oxygen levels in my blood. called it.',Higher Density
"'Have trouble, and I chest pains. I also have cough and feel. tested the oxygen in my and said I deficiency, which is low oxygen in the blood.'",Higher Density
"Couldn ' t breathe well, I to quick and shallow breaths. had a lot of pain, and it when coughed. I coughed all the, and it was very bothersome. I didn ' t feel well.",Higher Density
"Breathing is hard for me, I have to and shallow. I feel so my, and it gets worse when I cough all the time, and it ' s. I I could breathe better.",Higher Density
"Have a problem breathing chest pain. also have a cough I down. They checked my blood oxygen and said I have hypoxemia, which is low oxygen in blood. It ' s the fluid my lungs, which is hydrothorax.",Higher Density
"Breathing a me, I have a lot of in my. I also have a fever, cough, . It ' s because I have pleural effusion, which is fluid in the.",Higher Density
"Can ' t breathe, have pain. I cough, I feel drained. They measure my blood, they say have a of, the amount of oxygen in my blood very low. It ' s because of the fluid in my, the water throat.",Higher Density
"Breathing is difficult for me, I have to breathe and shallow. I feel a of pain in my, and it gets worse I cough. all the time, and it ' s very annoying. wish could breathe.",Higher Density
"I have terrible chest pain. It ' s hard to breathe, and it looks like someone is pressing my lungs. ' s worse when I cough, which is a dry cough that doesn ' t. I also have fever and, and I sweat lot at. I ' ve, I very bad.",Higher Density
"'I trouble, felt I was choking, my was so tight, and it hurt when, I coughed so, and it was so unpleasant, was about what was happening to me.'",Higher Density
"I have terrible pain. It ' hard to, and looks like is my lungs. It ' s worse when I cough, which is a dry cough that doesn ' t produce mucus. I also fever chills, and I sweat a lot at. I ' ve lost weight, and feel very bad.",Higher Density
"I have very irritable dry cough, it makes my hurt so much, I have trouble breathing, and I feel in chest, it ' when I breathe deep, I feel stabbing pain in my chest, also have fever chills, I so much at night, I lost weight, and I feel so helpless.",Higher Density
"Breathing challenge for me I have chest pain. I have a cough and I feel. tested my blood and said have, which is low in oxygen in the blood. It ' s because of the fluid in my lungs, which hydrothorax.",Higher Density
"Chest hurts more and more, and breathing is, especially when I take a deep breath. I suffocated. I have a lot of weight loss, even I don ' t want lose weight. ' m always cold shaking, when it ' s warm out. I don ' have any energy to do anything.",Higher Density
"' ve sick a long, and I have cough, I have a chest, and it ' hard to breathe, especially when I take a deep breath, and I have acute pain in my chest, and I have fever and cold, I sweat a lot at night, I ' m a little thin, and I feel weak and weary.",Higher Density
"'I feel very bad for a few days. I have a high and, and I sweat a lot at night. also have that hurts chest breathe.'",Higher Density
"'I am full of water. I will go up. What shall I do? I am weary with my flesh; and men shall tell me, ""This is the blood of the bull."" As for the blood of oxen, they have shed the blood of my face. ""This is my face.""'",Higher Density
"'Have short breathing chest, I also have, cough, hiccups.'",Higher Density
"I'm so tired, I can't breathe, I have constant cough and chest pains, they tested my blood, and they said I have oxygen deficiency, it's from the fluid in my lungs, called hydrothorax.",Higher Density
"I can ' t breathe I have chest. I also a cough and I ' very tired. They my and said I have hypoxemia, which is low oxygen in the blood. It ' s because fluid in my, which is hydrothorax.",Higher Density
"I have a hard time breathing, like I ' m smothering. chest is very sore, and burns when cough. I cough a, it ' very distressing. I ' m anxious about what ' s me.",Higher Density
"'I have very unwell for the few days. I have a fever and chills, I sweat lot at night. I also have a dry hurts my chest I breathe in deeply. It feels like something is pressing on lungs.'",Higher Density
"'I have insufficient breathing, chest pain, ,, chest fluids chest.'",Higher Density
