clinical_text,disease
"'I have been very. I a running nose, throat, and a fever. have also that lymph are swollen throughout my body. They are difficult and painful touch.'",Mediastinal Changes
"I swollen lymph nodes all my body. They hard, they grow up fast. ' m I have cancer or.",Mediastinal Changes
"I ' ve very uncomfortable lately nose, my, my fever, lymph swollen, touch is difficult and painful, and I fear I may.",Mediastinal Changes
"'For the past few weeks, I have had and a. I also have a bad cold with nose and a throat. When I checked my neck, I felt some lumps that were hard and growing fast. think they are lymph nodes. it be?'",Mediastinal Changes
"There's a sharp and stabbing pain in my chest that hurts more when I cough, swallow, or take deep breaths. It feels better when I sit up and lean forward. I have difficulty breathing when I lie down. I also have a fever and a dry cough. I have palpitations and anxiety too.",Mediastinal Changes
I and numbness in and leg. I ' t move them. I also have a headache that is very bad. It makes me dizzy and nauseous. I also have a vision loss. I can ' t see anything on my left. I have trouble speaking understanding others.,Mediastinal Changes
"'I have a cold with, a sore, and a fever. I also have lymph nodes all over my body. They are and fixed, they growing fast. am that I have cancer or lymphoma.'",Mediastinal Changes
"'I have a sharp and stabbing pain chest that hurts more when lie flat or cough. I have to sit up and lean forward to feel better. also have in my, neck, left shoulder. I have dry cough and trouble breathing when I lie down. I feel very tired and anxious. I fever and swelling in my legs and feet.'",Mediastinal Changes
"'Had a fever and sweating at night for while, and I also had a cold, a nose and, around my neck elsewhere, which was difficult and painful and growing rapidly, and I wanted to know if I was suffering from lymphoma other diseases.'",Mediastinal Changes
'Also have loss of vision. I see nothing at the my vision. also have a and in both arms and legs. I it difficult speak and others.',Mediastinal Changes
"There ' a of stabbing in my chest that worse when I deep or I lie down. I better down lean forward. I also have a pain in my back, my neck, my left shoulder. I have a dry cough and a, I a throbbing and anxiety.",Mediastinal Changes
"I had a terrible headache yesterday. It was bad that ' t anything. also felt very weak and my left side. tried to talk my wife, but she I was slurring my words. I was so confused and scared.",Mediastinal Changes
"'Have more abundantly than all men, because they are more than men, and have not prevailed against, neither have I it, neither was there any me; I have seen with my arm, and my, and my arm.'",Mediastinal Changes
"My right arm and right leg are weak and numb, I can't move them, I have a severe headache, I faint and vomit, I lose my vision, I can't see anything on my right, I can't talk, I can't understand others.",Mediastinal Changes
"My chest feels like it's being stabbed by a knife. The pain is worse when I lie down or take deep breaths. I have to sit up and bend forward to ease the pain. I also have a dry cough, a fever and anxiety. My legs, feet and ankles are swollen.",Mediastinal Changes
"Am small and very weak. I can ' t go over in the, or by the arm of his right. I can ' wherever goes. I ' t where there is no.",Mediastinal Changes
I have a headache and. I feel someone ' knocking at my. I also difficulty. I see flashes of light and. I also weakness and numbness on my right side.,Mediastinal Changes
"'Have been feeling for a long time. I have a fever and night. I also have cold with a runny and a sore throat. I have swollen lymph nodes in neck and other parts of. They are hard painful, and they are growing. I think I might have lymphoma or another serious condition.'",Mediastinal Changes
"There ' s a and stabbing in chest that hurts more when I cough, swallow, take deep breaths. It feels better I sit up and lean forward. I have breathing when I down. I also have fever and a dry cough. I have palpitations and.",Mediastinal Changes
Have a weakness numbness in my right arm leg. can ' t them well. I a headache that very bad. makes me faint and vomit. I also have a vision loss. I can ' t see anything on my right side. I have trouble speaking and understanding others.,Mediastinal Changes
"'I have more abundantly than all men, because they are more than all men, and have not prevailed against me, neither have I seen it, neither was there any harmful thing in me; I have seen with my arm, and with my strength, and with my arm.'",Mediastinal Changes
"'For the past few weeks, had night and a fever. also have a bad cold with a runny nose and a sore. I checked my neck, I felt some lumps that were hard and growing fast. I are lymph nodes. Could it lymphoma?'",Mediastinal Changes
I a weakness and in sides of my face. I can ' t move well. I also have a headache that is very bad. It makes cry and. I also have a loss. I can ' t see anything in the corners my vision. I trouble and understanding others.,Mediastinal Changes
"'Have more abundantly than all men, because they more than all, and not prevailed against me, neither I, neither was there any harmful thing in; I have seen my arm, and with my strength, with my arm.'",Mediastinal Changes
"For my ark is too sharp for me. I a sharp. I can ' lie down. I, and I am wrath.",Mediastinal Changes
"'I was sick a long time ago, I had a fever and sweaty night, and I also had a cold a sore throat, and I some my neck and other of my body. The lymph necklace was puffy. It was solid and steady, and it grew fast, and thought it might be a or serious condition.'",Mediastinal Changes
'There is acute pain in my back and neck that does not go away. It hurts more when I breathe deeply or lie flat on my bed. I feel better when I dress with pillows. I have been very tired and have a low fever. I also noticed swelling in my ankles and feet.',Mediastinal Changes
"There ' a stabbing pain in chest that gets worse when breathe deeply or lie down. It ' s better sit up and bend forward. I also have pain in back, neck, and shoulder. have a dry and fever. I also have palpitations and anxiety.",Mediastinal Changes
"My days are like a weaver's shut up by a rod, when I sit down to the prey; when I bow down, my feet put in water, and my feet are asleep, so that I can't go with my feet, and my feet are sunk in pieces.",Mediastinal Changes
"My chest ' s being stabbed by a knife. It hurts more when I cough, swallow, or take breaths. It feels better when I sit up and lean forward. have difficulty I lie down. I also have a fever a cough. I have palpitations anxiety too.",Mediastinal Changes
I have and numbness both arms and legs. I ' t move them well. I also have a that is very. It makes me sweat and shake. I also have a loss. can ' t see anything the center of my vision. I have trouble speaking and understanding.,Mediastinal Changes
"My like it ' s being stabbed by a knife. It hurts when cough, swallow, or take deep. feels better when up and lean forward. I have difficulty breathing when I down. I have a fever and a dry cough. I have palpitations and anxiety too.",Mediastinal Changes
"The last few weeks, ' ve had night sweat and fever, I ' m very my nose running and ulcers. When checked my neck, I felt some hard and fast growing tumors. I it ' lymph nose. it be lymphoma?",Mediastinal Changes
There ' s a sharp pain in my and neck that doesn ' t away. hurts more when I breathe deeply or lie flat on my. I better I prop myself up with some. I ' ve feeling very tired and I have a low - grade fever. I noticed some swelling in my and feet.,Mediastinal Changes
"My chest hurts so much, it ' s a severe pain and it gets I lie down or cough, I have to sit and lean feel better, I feel pain in my back, my neck, my left shoulder, I have a cough a fever, my heart beats and I.",Mediastinal Changes
"'Have a with a runny, a sore throat, and a. I also have swollen lymph nodes all my body. They are and, and they are growing fast. am worried that cancer or lymphoma.'",Mediastinal Changes
"'I was also light by night, and there was a light in the night, and I was as a tempest in the night: I saw no place in my head, neither was there any strength in me; I wondered, and I felt in it.'",Mediastinal Changes
"I ' ve been having this sharp and chest pain that gets worse when I cough, or lie flat. feels better I up forward. I have trouble, a dry cough, a fever and fatigue. My heart is beating fast and.",Mediastinal Changes
"'I have been very sick lately. I have a runny nose, a throat, and a fever. I also noticed my all over my body. They are and painful touch. I am worried that I might cancer or something.'",Mediastinal Changes
"I have pain in my chest, it hurts even more when I, swallow or down. I ' m better when I ' sitting up and leaning forward. ' s hard to when I ' lying. I ' m hot when I cough and have a. ' m nervous.",Mediastinal Changes
I ' ve been having speaking lately. I can ' t form the words want to. I also get easily and things. I have a severe headache that in my temples. My vision is also affected. I and dark spots.,Mediastinal Changes
"I can ' t go from him, but I will make myself an of dry things, and will bring evil him, even the vision that I have spoken; and I speak righteousness and justice just; neither shall know any more, that I am he can.",Mediastinal Changes
"I ' ve been sick for a time, have fever, I sweat at night; I have cold, I a, I have throatache; I have lymphoma, it ' s hard, it ' s painful, it ' s. I might have lymphoma or something.",Mediastinal Changes
"'I have been sick for a long time. I have fever and night sweats. I also have a with a runny nose and sore. felt some bumps my neck and parts my body. They were swollen lymph nodes. They were hard and fixed, they quickly. I thought it might be lymphoma or some other serious condition.'",Mediastinal Changes
"'There is a light in the night, and cold the; but I am storm. There no place in me; I shall not healed, neither shall there be any; and if they hear me, dismayed.'",Mediastinal Changes
"'Have a sharp and stabbing pain in chest that hurts when lie flat or cough. I have to sit up and lean forward to feel better. also have pain in my back, neck, and left shoulder. I a dry cough trouble breathing when I down. I feel very tired and anxious. I have fever and swelling in legs and feet.'",Mediastinal Changes
"I ' ve had fever and night sweat a while, and I have cold with the nose of runaway and a ulcer in the, and I swollen the lymph nose in my neck and elsewhere, and it ' solid and painful, and it ' growing fast, I wonder if I a lymphoma or another serious disease.",Mediastinal Changes
"My chest a lot. ' s a sharp stabbing pain that gets worse when swallow, down. feels better when I sit up and forward. I have a fever, a dry cough and anxiety. also have trouble breathing and palpitations.",Mediastinal Changes
I have a severe headache and. It feels like someone is hammering my. I also have seeing. see flashes of light and colors. I also have a weakness and numbness in my. I can ' t speak or understand.,Mediastinal Changes
There ' s a sharp in my back and neck doesn ' t go away. It hurts when I take deep breaths or lie on my bed. I when I prop myself up with some pillows. I ' ve been feeling very and I have low - grade fever. I noticed some swelling in my ankles feet.,Mediastinal Changes
Feel very weak and in my right and leg. I can ' t move them properly. also have a constant that won ' t go away. My is and I can ' see clearly. I ' know what ' s wrong with me.,Mediastinal Changes
I have a constant headache that is very severe. makes me dizzy and. I also have a loss. can ' t see on my left side. I have a weakness numbness in arm and leg. I difficulty speaking and understanding others.,Mediastinal Changes
"I come and strike all my crown. I and my head. I see, am full of light. can ' t know it. can ' t find it. can ' t other man ' s understanding.",Mediastinal Changes
"'I have set mine head upon mine head for all things have sinned, and have not grieved, nor my arm faint: have not seen the vision of this vision, have seen any thing that is right mine eyes.'",Mediastinal Changes
"'I have been sick lately. I have a runny nose, a sore throat, and a fever. I also that my nodes swollen all over my body. are hard and. I am worried that I have cancer or something.'",Mediastinal Changes
I have a weakness and numbness in my left arm and leg. I can ' t move them well. I have a is very bad. me nausea. also have a loss of vision. I don ' t see anything on my left side. I it difficult to talk and understand.,Mediastinal Changes
Suffer from severe unsteadiness. I can ' t straight without falling over. I have a weakness and numbness in left arm leg. have a terrible headache that makes me. My vision is also impaired. I double and sometimes at all.,Mediastinal Changes
"'I got a recently. I had, a sore throat, and a fever. I also saw my lymph nodes enlarged and hard. They were all over my body, not in my neck. They were fixed and growing fast. I afraid that it cancer or like that.'",Mediastinal Changes
"My left arm and left leg are weak numb, I ' t move them, I a headache, get dizzy and sick, I lose eyesight, I can ' see on my left, I can ' t talk and I can ' t understand else.",Mediastinal Changes
'I a headache that is very bad. It makes see halos and shadows. I also a weakness and numbness in both of my face. I cannot.',Mediastinal Changes
"'I have had a fever and night sweats a while. I also have a cold with a runny and a throat. I have swollen nodes in my and other places. They are hard and painful, are growing rapidly. I wonder if I lymphoma or another.'",Mediastinal Changes
"'I a cold recently. I had a runny, sore throat, a fever. I also saw that my lymph nodes and. They were all over body, not just in neck. They were fixed and growing fast. I was afraid it was cancer or something like that.'",Mediastinal Changes
"Chest feels like it ' s being stabbed by a. pain is worse when I lie down or deep breaths. I sit up and bend forward to ease the pain. I also have a dry cough, a fever and anxiety. , feet and ankles.",Mediastinal Changes
"I a, I feel someone ' s knocking on my head, and I hardly see it. I see light color flashes, have weaknesses and my right, and I can ' t speak or anyone else.",Mediastinal Changes
"My headaches severe, my dizzyness makes dizzy and sick. My arm and my left leg are weak numb, and I ' move very. I lose my eyesight. ' t see anything on my left side. It ' s hard for me to talk and understand people.",Mediastinal Changes
"'When I speak, I am not in the belly, yet in my belly: I lie down, and I am not sick; I am full of heat, but I am full of heat.'",Mediastinal Changes
"I thought to have been long time with me, to behold, a little cold and: I wouldn ' t have on, it were possible, wouldn ' t respect face of any man.",Mediastinal Changes
I a weakness and numbness in sides my. I can ' t move them well. I also have a headache that is very bad. It makes me cry scream. I also have a loss vision. don ' t anything in the corners of vision. I find it difficult to speak understand others.,Mediastinal Changes
There ' a sharp pain in my back and neck that doesn ' t go away. It more when or lie flat on my bed. I feel better when prop myself up some pillows. I ' ve feeling very tired and I have a low - grade. I also noticed some swelling in ankles and feet.,Mediastinal Changes
"I am small and very weak. I can't go over in the right hand, or by the arm of his right. I can't show myself wherever he goes. I don't know where there is no vision.",Mediastinal Changes
I have a severe unsteadiness that me sway and wobble. I also have headache is very bad. It makes me see and shapes. also a and numbness in arms legs. can ' t speak or understand others well.,Mediastinal Changes
"'I have had a fever and night sweats for a while. have a with runny nose and a sore throat. I lymph nodes in my neck and other places. They are hard and, they are growing rapidly. I wonder if have lymphoma or another disease.'",Mediastinal Changes
"I have lymph nodes all over my body. are and fixed, and they fast. I ' m I or.",Mediastinal Changes
"When I remember, I am. I see. When I, I am full of wrath. When sit, ' m with feet. I have made stumbling, and stumbling block to my.",Mediastinal Changes
"'For the past few weeks, I have had night sweats and a fever. also have a bad with a nose and a throat. When I checked my neck, I felt some lumps that growing. think they are swollen lymph nodes. Could it lymphoma?'",Mediastinal Changes
'I have been experiencing severe for the past weeks. often lose balance and fall. I also trouble speaking and understanding people say me. Sometimes I get sharp pain in head that makes me lose my vision.',Mediastinal Changes
I have a headache is very bad. It makes me faint. I also a weakness and numbness in my right arm and leg. I can ' t well. I also a vision loss. I can ' t see on my right side. I have speaking understanding others.,Mediastinal Changes
"' s a sharp and stabbing in my chest that hurts when I cough, , or take breaths. It feels better when I up and forward. I also have breathing when I lie. I have a dry cough and a fever. also have palpitations and anxiety.",Mediastinal Changes
"'I have had a fever and night sweats for a while. I also have a cold a runny and a sore. I have swollen lymph nodes in and places. They are hard painful, they are growing rapidly. if I have lymphoma or another serious disease.'",Mediastinal Changes
"There ' s a stabbing pain in my chest that gets when breathe deeply or lie down. It ' s better when I sit and bend forward. I also have pain in my back, neck, and left. I a cough a fever. have palpitations and.",Mediastinal Changes
"'I have to sit and lean forward to feel better. I also have pain in my back, neck and left shoulder. I have a dry cough and difficulty breathing when I lie down. I feel very tired and anxious. I have fever and swelling of my legs and feet.'",Mediastinal Changes
"'I had fever and night fatigue for a while, and I also got cold with a nose and a ulcer in the throat. I noticed that my lymph necklace was swollen and difficult, growing fast and not moving when I touched it, and I wondered if I had lymphoma or another serious disease.'",Mediastinal Changes
"'I had fever and fatigue for while, and I got cold a nose and a ulcer in the throat. I that my lymph necklace was swollen and difficult, fast and not moving when I touched it, and I if I or another disease.'",Mediastinal Changes
"'I have a runny nose, a throat, and a. I also swollen lymph nodes throughout my. They hard fixed, and they growing quickly. I scared that have cancer lymphoma.'",Mediastinal Changes
"I the voice my, because it; when sat down, I ' t faint; and when I sat down, behold, of it become foul.",Mediastinal Changes
"'I have a cold with a runny, a sore throat, a fever. also have swollen lymph all body. They are hard and fixed, and they are fast. I I have cancer or lymphoma.'",Mediastinal Changes
"'I a sharp and stabbing pain in chest that hurts more when I lie flat or cough. I have to sit up and forward to feel better. also have pain in my back, neck, and left shoulder. have a dry cough and breathing I lie down. feel very tired and anxious. I have a fever and swelling in and feet.'",Mediastinal Changes
I have a very sharp headache. It makes me feel and. I also have loss. I can ' t see anything on my left side. I also have weakness and numbness in my left leg. difficulty talking and others.,Mediastinal Changes
There's a stab wound to my chest that gets worse when I lie down or cough. I feel better when I sit down and lean forward. I have dry cough and fever and anxiety.,Mediastinal Changes
"My chest feels like it's being stabbed by a knife. It's worse when I lie down or breathe deeply. I have to sit up and bend forward to ease the pain. I also have a dry cough, a fever and anxiety. My legs, feet and ankles are swollen.",Mediastinal Changes
"'I came down with a cold a few days ago. I a runny nose, a sore throat, and a fever. I also felt some swelling in my nodes. They were all body, not just my neck. They were hard and fixed, and they not move when I pressed them. was scared that be a sign cancer.'",Mediastinal Changes
I also have a weakness and numbness in my arm and right leg. I can't move them well. I also have a loss of vision. I don't see anything on my right side. I have difficulty talking and understanding others.,Mediastinal Changes
I a severe headache that is very intense. It makes scream. I have a vision loss. I can ' see the corners of my. I also have a weakness and numbness in sides of my face. I have difficulty speaking and understanding others.,Mediastinal Changes
"I also have swollen nodes throughout my body. ' hard, they fast. I ' m have cancer or lymphoma.",Mediastinal Changes
Have a and numbness in my left arm and leg. I can ' move them well. also have headache is very bad. It makes dizzy and nauseous. I also have a vision loss. I ' t see on left side. I have trouble speaking and understanding others.,Mediastinal Changes
'Have experiencing severe unsteadiness for the past few weeks. I often lose my balance fall. I have trouble and understanding what people say me. Sometimes I get a sharp pain in my head that makes lose vision.',Mediastinal Changes
I have a headache is very bad. It makes me dizzy nauseous. I also have weakness and in my arm and leg. I ' t them well. I also have a vision. I can ' t see anything on my. I have difficulty speaking and understanding others.,Mediastinal Changes
I have headache that is very severe. It makes me dizzy and sick. I have a. I can ' see anything on my left side. I also have weakness and numbness in my left arm and. I have speaking and understanding.,Mediastinal Changes
I have a severe that very. It makes cry and scream. I have a vision loss. can ' t see anything the corners of my vision. also have a and numbness in both of my face. I have difficulty speaking and understanding others.,Mediastinal Changes
"'Hurts me more when I lie down or cough. have to sit forward better. I also feel pain in my back, my, my left shoulder. I have a dry cough, and I get tired breathing when I down. I feel very tired and worried. fever and swelling in my legs and legs.'",Mediastinal Changes
"Had acute pain that gets worse when I cough, swallow or lie flat. It ' s better when I sit down and lean forward. I difficulty breathing, dry cough, fever fatigue. My beats quickly and.",Mediastinal Changes
I have a severe unsteadiness me spin and tilt. I a headache that bad. It makes me see halos and shadows. have a weakness and numbness in both sides face. I can ' t speak or understand others well.,Mediastinal Changes
"'Hurts me more when I lie down or. I have to sit forward to feel better. also pain in my back, neck, my left. I have a dry cough, and get tired of breathing when I lie down. I feel very tired and. I fever and swelling my legs and legs.'",Mediastinal Changes
"'I with a nose, a sore throat, and a fever. I also have swollen lymph nodes all over my body. are fixed, and are fast. am worried that I have cancer or lymphoma.'",Mediastinal Changes
"My chest feels like I'm stabbed by a knife. It's worse when I lie down or breathe deeply. I have to sit and bend forward to relieve the pain. I also have a dry cough, fever and anxiety. My legs, feet and ankles are swollen.",Mediastinal Changes
"I ' ve had a cold recently, nose is inflamed, my is sore, my is burning, my nodes are getting bigger, hard, my body lymph nodes, it ' s not just the neck, it ' s cured, it ' s growing, I ' m afraid it ' s cancer or something that.",Mediastinal Changes
There ' s a sharp pain in my and neck that doesn ' t go away. hurts more I breathe deeply or flat on my. I feel better when I prop myself up with some pillows. I ' ve been very tired I have a - grade fever. I noticed some swelling my ankles and feet.,Mediastinal Changes
'I have experiencing severe for the past weeks. I lose my balance and fall down. I also have trouble speaking and people to me. get a sharp pain in my head that makes me lose vision.',Mediastinal Changes
Have weakness and numbness in my left arm and leg. I can ' t move well. I also have a headache that very bad. It makes me and nauseous. I also a vision loss. ' t see anything on left side. I have trouble speaking and understanding.,Mediastinal Changes
"Went down a cold a few ago. had a, a sore throat and a fever. I also felt a swelling in my lymph nodes. They were all over my body, not just in my neck. They were hard and fixed, and they ' t when I pressed them. I was afraid was a of cancer.",Mediastinal Changes
"Also have swollen nodes all over my body. They hard, and they up. I ' afraid I cancer or.",Mediastinal Changes
'I also very. It me see and shapes. I a weakness and numbness in both arms and. cannot speak or understand others well.',Mediastinal Changes
"'I a and stabbing pain my that hurts more when I lie flat or cough. I have to sit up and lean forward to feel better. I also have pain my back, neck, and left shoulder. I have a dry and trouble when I lie down. I feel very tired and anxious. I have fever and swelling legs and feet.'",Mediastinal Changes
'Have had fever and night sweats for a while. also caught a cold with a runny nose and a sore throat. I noticed that my lymph nodes were swollen and hard. They rapidly they did move when I touched them. wondered I had lymphoma or some other disease.',Mediastinal Changes
"I feel a long, I have a fever night sweat, and I also have a cold with runaway nose and an in the throat, and I lymph in my neck and elsewhere. It ' solid and steady, and it ' s growing fast.",Mediastinal Changes
'I also have a very bad headache. It makes me see colors and shapes. I also have a weakness and numbness in both arms and legs. I cannot speak or understand others well.',Mediastinal Changes
"Have a cold, nose, a nose, a throat, a fever. have lymph, ' re hard and painful, and grow fast. I ' m I ' ve cancer or.",Mediastinal Changes
"I cold, a, ,, a fever. I have swollen lymph knots all over body, they ' re hard and, and they grow fast. I ' m afraid I ' ve got cancer or.",Mediastinal Changes
"'I have a cold with a runny, a sore throat, a fever. I have swollen lymph nodes all over body. They hard fixed, and are growing. I am worried that I cancer lymphoma.'",Mediastinal Changes
"Have a, which makes me faint and. right arm and right leg weak numb, and I can ' t move them well. I lose my eyesight. I can ' t anything on my right side. It ' s hard for me and understand.",Mediastinal Changes
"'I have stab wound my chest, and I take a deep breath or lie down, it gets. I up front and curl better. My, neck and left have pain. fever are dry. I have heart pain and anxiety.'",Mediastinal Changes
I have a migraine that is very severe. It makes me and sick. I have a vision. I don ' t my left side. I also a weakness and numbness in my left arm and leg. I have speaking and understanding others.,Mediastinal Changes
"'My head hurts to death, it hurts to death, it hurts to, to death, it blind, it is blind, it is blind, it numb of my face, it is to speak and it hard to understand.'",Mediastinal Changes
"'I have been unwell for a long time. a fever and night sweats. I also have a runny nose and a throat. I have swollen lymph in my neck and elsewhere. They are hard and fixed, and they growing fast. I think might have lymphoma or another serious condition.'",Mediastinal Changes
"'I a cold with a runny, sore throat, and a. I also have swollen lymph nodes all over my body. They are, and are growing fast. I am worried that cancer or lymphoma.'",Mediastinal Changes
I suffer from severe unsteadiness. I can ' t walk straight. I also have a weakness numbness in my left and leg. I have headache that makes nauseous. vision is also impaired. I double and sometimes nothing at all.,Mediastinal Changes
"'I have been sick for a long time. I have and night. I have cold a runny nose and a sore throat. I felt in my neck and other parts of my body. They swollen lymph nodes. They were hard and fixed, and they grew. I thought it might be lymphoma or some other serious condition.'",Mediastinal Changes
"I have a stabbing pain in my chest gets worse when flat or breathe deeply. It ' s better when I sit and forward. I also have pain in my back, neck, and left. I have a dry cough and trouble breathing when I lie down. feel very tired anxious. I a fever swelling in my legs and feet.",Mediastinal Changes
"I ' ve for a long time, have fever, sweat at night, cold, snot, throat pain, neck and parts of my body, lymph swollen, hard, fixed, fast, could be lymphoma or something serious.",Mediastinal Changes
"'I have a fever night sweats for a. also have a with runny nose and a sore. I have swollen lymph nodes in my neck and other. They are and sore, and they are growing rapidly. I wonder I have lymphoma or another serious disease.'",Mediastinal Changes
I have a very bad headache. It makes me close and puke. I also have weakness and numbness in my right arm and my leg. I can't move it well. I also have a loss of sight. I can't see anything on my right side.,Mediastinal Changes
"'I have set up mine head upon mine head for all things that have, and not grieved me, caused my arm to faint: I have not seen vision this vision, have I any other thing that right eyes.'",Mediastinal Changes
I feel very weak in my right arm and leg. I can ' t them properly. have constant headache that won ' away. My is blurry I can ' t see clearly. I don ' t know what ' s wrong with me.,Mediastinal Changes
"'Have runny nose, a throat, a fever. I have swollen lymph nodes my. They are and painful, and they are growing quickly. am scared that have cancer or lymphoma.'",Mediastinal Changes
"The back and the neck are sore that they don't disappear. When I breathe deeply or lie in bed, it hurts more. I hold myself up with a pillow and feel better. I feel very tired and have a very low fever. I also notice that the ankles and ankles are swollen.",Mediastinal Changes
"There ' s a sharp in back, neck left shoulder. It hurts more when I take breaths or lie. can ' t sleep well because of the pain and the trouble. ' also feeling some palpitations and swelling in my and feet.",Mediastinal Changes
Have headache that is very bad. It makes me and nauseous. I also a weakness and in my left arm and leg. I can ' t move them well. also have a vision loss. I can ' t see anything on my left side. I understanding others.,Mediastinal Changes
"I have a stabbing pain in my chest that gets worse when lie flat or breathe. It ' s when I up and bend forward. I also have pain my, neck, and left shoulder. I have a dry cough and when I lie down. I very tired and anxious. have a fever and swelling in my legs and feet.",Mediastinal Changes
"'I have had and night sweats for a few weeks. I have a cold with a nose and a. I swollen lymph in my neck and other areas. They are hard and, and they are growing rapidly. I wonder if I have or another serious disease.'",Mediastinal Changes
"'I have been feeling very sick lately. I a runny, a sore throat, and a fever. also noticed that my lymph nodes are swollen all over body. are hard and to touch. I worried that I cancer something.'",Mediastinal Changes
I have a weakness and in both sides of my. I can ' move them well. I also have a headache that is very. It me cry scream. I also have a vision loss. I can ' anything in the corners of my vision. have trouble speaking understanding others.,Mediastinal Changes
"'Have been unwell for a long time. I have a fever and sweats. I also have a cold a runny nose and a sore throat. have lymph nodes elsewhere. They are hard and fixed, and they are growing fast. I think I might have lymphoma or another serious condition.'",Mediastinal Changes
I have a headache that is very bad. It and vomit. also have a weakness and numbness in my right arm and leg. I can ' t move them well. I have vision loss. I ' t see anything on my side. I have speaking understanding others.,Mediastinal Changes
"I have this pain stabbed in my that gets I cough swallow. It ' s hard to breathe when I down, so I to lean. I also have fever and a dry cough. Sometimes I feel my heart running and I worry.",Mediastinal Changes
"'I have severe pains I cough, swallow or breathe. Easier when I sit and lean forward. I dry cough, fever and anxiety. I have difficulty when I down. My feet swollen.'",Mediastinal Changes
"I have sharp and prickly pain in my chest, and it hurts even more when I cough, swallow or breathe. Sit down and lean forward and feel better. When I lie down, I can't breathe. When I cough and have a fever, I get hot, it tickles and anxiety.",Mediastinal Changes
"'I got a cold recently. I had runny, a sore throat, a fever. also that my lymph nodes were enlarged and hard. They were all over my body, not in my. They were fixed and fast. I was afraid that was cancer or like that.'",Mediastinal Changes
Have a unsteadiness that makes and wobble. I also have a headache that is very bad. makes me see colors shapes. I also have weakness and numbness in both and legs. I can ' t or understand others well.,Mediastinal Changes
"There ' a stabbing pain in my chest that gets worse when I breathe or down. It ' s when I up bend forward. I have pain in my, neck, and left shoulder. I have a dry cough and a fever. also palpitations and anxiety.",Mediastinal Changes
"I ' ve a cold recently, nose inflamed, my throat is sore, my fever is burning, my lymph lymph nodes are getting bigger, hard, body is full lymph nodes, it ' s not just neck, it ' s cured, ' s growing fast, I ' m afraid it ' cancer or something.",Mediastinal Changes
"'Often have headaches, headaches, headaches, loss of, loss of vision, of sight on left, a weakness of the left and, and difficulty speaking knowing others.'",Mediastinal Changes
"I laid my breath on my shoulder, and was faint. When I sat down, what was taken away. It grew up on my shoulder, and I didn't yield it. Indeed, when I could bear it on my shoulder, I was weary.",Mediastinal Changes
"I ' ve been sick for a long. I have fever night sweats. also have a cold with a rough nose a painful throat. I felt bumps my neck and other parts of my body. They were swollen lymph nodes. hard and fixed, they grew up fast. it could be a lymphoma or another serious condition.",Mediastinal Changes
"'I stab wound in chest, and when I take a breath lie, it gets. I sit up curl better. My, neck and left shoulder have pain. My cough and fever are dry. I have heart pain and anxiety.'",Mediastinal Changes
"Chest hurts a lot. It ' s a sharp and stabbing pain that gets I lie down or cough. have to sit up lean forward to feel better. I also have pain in my, , left. I have a dry cough and a fever. I feel my heart pounding and I get scared.",Mediastinal Changes
"I had a headache yesterday, and it was so I couldn ' t anything, and I felt weak and drugged on my left side, tried to talk to my, but she said that I was perverting, I was so confused and scared.",Mediastinal Changes
"I ' ve feeling sick for a long time, I have a fever and, and I also have a cold with a nose and in the throat, and I swollen lymph nose in neck and other parts my body. It ' s solid painful, and it ' s fast.",Mediastinal Changes
"'I a runny nose, sore throat, a fever. I also have swollen lymph nodes throughout body. They are and fixed, and they are growing. I am have cancer lymphoma.'",Mediastinal Changes
"I have this stabbing pain in that gets worse when I cough or swallow. ' s to breathe when I lie, so I have to sit up lean forward. I also have a and cough. Sometimes I my heart racing and I get anxious.",Mediastinal Changes
"I have headache, which makes me faint vomit. right arm and right leg are weak and numb, and I can ' them well. I lose eyesight. I can ' t see anything on my side. It ' s me to talk and understand.",Mediastinal Changes
"I also have lymph my body. They ' re and painful, and they. I ' worried I have or.",Mediastinal Changes
"'I have been feeling sick. I have a runny, a, and a fever. I also that my nodes are swollen all over my. They are hard and painful to. am worried that I might have cancer or something.'",Mediastinal Changes
"I have cold, a nose, a throat, a fever. have swollen lymph my body. hard, painful and fast. I ' m afraid have cancer lymphoma.",Mediastinal Changes
Have and numbness in arms and. I can ' t move them well. I also have a that is very bad. It makes me sweat and shake. I also a vision loss. I ' t anything in the center of vision. I have trouble speaking and understanding others.,Mediastinal Changes
I feel very weak and in my right arm leg. I can ' move them properly. I also have a headache that ' t go away. My vision blurry I ' t see clearly. I don ' t know what ' s wrong.,Mediastinal Changes
"'I have a nose, a throat, and a. I also swollen lymph nodes my body. They are hard, they are growing quickly. I am scared that I have cancer.'",Mediastinal Changes
"'Have a nose, sore throat, and a. also have lymph nodes throughout my body. They are hard and painful, and they are quickly. am scared that I have lymphoma.'",Mediastinal Changes
"'I had serious state of instability, which made me spin and. I had very headache, showed me the halo and the shadow. had a weakness and on both sides of face. I had good or understanding.'",Mediastinal Changes
"I ' ve been having this pain in my chest that ' s sharp and stabbing. It gets worse when I cough, swallow, or flat. feel more comfortable when I sit up and forward. I also have trouble breathing when I. I have a cough and a fever. Sometimes I my heart beating I get.",Mediastinal Changes
